Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
CTR_1	0.004602414417090341	0.004911582511545475	0.004822116286410106	0.004266066709935855	0.003921791615744058	0.0035922388117644102	0.0033929216519691585	0.003322707652495832	0.0033827292972069016	0.0036307432630884925	0.004101856549877268	0.004738312480587103	0.005592205312891758	0.006666932498378651	0.008482304129922898	0.011893345523691624	0.017257921580226307	0.025237402875211184	0.03768679797537706	0.057422594246694325	0.08596685000032672	0.1269899454345493	0.18410110661906354	0.25543286766465145	0.3443022738044965	0.45582701961311434	0.5938315030940762	0.7572308047071329	0.9388359168933059	1.1417509779196338	1.3755703910689876	1.622764438634148	1.8736639733973197	2.119548869617461	2.36323901211213	2.602353919802408	2.814212205890685	2.9933190586762426	3.119856010565803	3.201854637112024	3.254957937907246	3.2439524597317333	3.187834486894608	3.118310170093527	3.0312685929077134	2.9548780264484584	2.882017412188532	2.7736851383882257	2.6667560120935234	2.6185767511323337	2.657782209967287	2.9234753814259444	2.763695498237351	2.261321126908871	2.075606230785783	1.9938205112057068	2.035923996244729	2.1053452570143247	1.9531790628331376	1.8995536869773157	2.035699764439959	2.005880331857182	1.7696894974998096	1.6082573203558685	1.3575820173974662	0.9941588860589754	0.7997091419046334	0.6926033481273853	0.7012906318364158	0.6122819301814866	0.5134081616005548	0.5105214602351111	0.38858805524650386	0.2621802065172657	0.23338793679775172	0.2255953153400749	0.2241083640286478	0.22551037905038943	0.20835777846937312	0.18045790603348782	0.18446916387436726	0.2253382415032935	0.27118911564323855	0.2651676989464695	0.2415214358980329	0.26073515710875017	0.2805094578313915	0.2638744023755253	0.22047875324942176	0.16020682960474536	0.11824377256467017	0.10948853982389128	0.09434156816331468	0.06390266690776493	0.04338658925520376	0.027743589662863968	0.014710965373524492	0.007224114558715375	0.003981813260455128	0.0019071028244045606	0.0007938711875935848
CTR_2	0.00391662890430077	0.005080723976439324	0.005361930838261694	0.00421936962491134	0.0037975593321777847	0.003541686421870942	0.003396016200656651	0.0033124141606554053	0.0033668821564137924	0.003650622413387717	0.004064832520666614	0.0045069099746125945	0.005204860338865415	0.006491825075854284	0.00833993683891212	0.011282475307440802	0.01606172526084533	0.02324643391064933	0.03512805717143239	0.053963850123228144	0.08218207201880001	0.1217739714472686	0.1746167942159346	0.24279172444179867	0.3278707338163994	0.4325658218494742	0.5584856944622592	0.7060052941371839	0.8736058504808929	1.0573061330127203	1.268088409714648	1.4940381231889233	1.7257171097984352	1.958683061144936	2.192078422969625	2.426744282462818	2.639122598110224	2.822223732688709	2.9579959790458834	3.0570719966328137	3.1319756243812025	3.1378898353625027	3.0910992936108967	3.029844332241499	2.9536474062682427	2.890945876267309	2.8325675850925	2.7380339450123037	2.6431836305381635	2.6089422616697746	2.667063413236701	2.952542845982166	2.791966127696137	2.283860795915235	2.1097798147738533	2.041200808021317	2.108915927027174	2.2360112949902793	2.0749164973957583	2.024292928779853	2.2272178804192393	2.2396099828030605	1.961205056018307	1.711264090458826	1.4013424612911787	0.9960587718287777	0.8109220542460197	0.7289337869563134	0.7527983692839417	0.6267404266353972	0.4728797388961353	0.4546962951958645	0.3584918810132192	0.25519522710380166	0.23275061275861877	0.23613269528594188	0.240687739768434	0.24422942619030494	0.23443658723197724	0.22446261052031352	0.23033755387676466	0.26407477710999455	0.3134202478719417	0.3184034361350463	0.3046407669742352	0.3488219117197418	0.39122841316158574	0.3650736416169536	0.3143094695701368	0.24523265067031988	0.1911902652973936	0.18879114008887302	0.17246340833711465	0.11667804709991995	0.07009777714589273	0.03871914479875862	0.019436207602713782	0.010077845912877402	0.0063955560600952735	0.003530286143688954	0.0014389684460820423
CTR_3	0.002896599072391999	0.003324505753540817	0.0035954289185285305	0.0033232397574427435	0.0032156300891065023	0.0032042361242238418	0.0032130980969103553	0.0033675496208753135	0.003624546828784219	0.003942311849400649	0.004451242280826166	0.005146274138668477	0.006080579259046666	0.007557996705498354	0.009876035561070797	0.013477794460089695	0.019012729400866714	0.02818993511580098	0.04209816824923564	0.06266300886634038	0.09286461178198002	0.13724157300774784	0.19788025411326882	0.2745806277150473	0.3708912808759832	0.487390773812896	0.628325257438724	0.7949771858008157	0.9821825608151292	1.1912592844197596	1.4289373918720645	1.6825594541835063	1.9367461507546888	2.187077889207238	2.436552548301391	2.6796060751861157	2.89485706176105	3.0670211371341534	3.1953728855412296	3.2700679213236596	3.2968437387979126	3.269846372006497	3.2069732077878763	3.138379007202062	3.039156563015557	2.942873761768779	2.862791912589046	2.7609387285107445	2.659302029765214	2.6077557326360563	2.627129270924874	2.7857446560563957	2.6108865409865922	2.212219305718878	2.066111962036322	1.9920537222912225	2.053616580548337	2.149063824370387	1.9588517086231487	1.784658241504834	1.8318052021931863	1.757662140709516	1.514878270993681	1.325805551734709	1.1549315263855424	0.9644940633328474	0.8242191636741156	0.7300214580008643	0.7411520956951259	0.6521209200981122	0.5530263415175128	0.537805270430376	0.41119300066205267	0.2961456052496301	0.2799699731045459	0.296126615308159	0.294816309346653	0.2877406571545206	0.26130665862674746	0.21348112402982763	0.2104566593515302	0.2474224794191762	0.2749389046108021	0.2599115309266706	0.24138874201575822	0.26266633843607834	0.28624171777440166	0.2602495518848561	0.21281774207443713	0.1644554251319342	0.1222078693431259	0.0991730703386799	0.08154027668471324	0.05931824717523038	0.04066506066621652	0.02560983506792734	0.013599330085504744	0.006890816761813658	0.004242352924644051	0.0024471704575759327	0.0012052282853659017
CTR_4	0.0033894354015801638	0.004036574439223633	0.004321410958554738	0.0036945322591063665	0.0033274626023951535	0.003143927774039547	0.0030902974670525187	0.003171338819832917	0.0033262708177954417	0.0036194498293245273	0.004041341577622481	0.004528781478904578	0.0054083185134918355	0.006752651541966668	0.008753657884882665	0.01217765503985447	0.01775520696650537	0.025755656984370223	0.03818001143636502	0.05817219809652931	0.08670352141362815	0.12860785972409233	0.18566335565069175	0.25686771834506883	0.34840273452592835	0.46038639086864175	0.5931845652453205	0.749565773281095	0.9270761304851589	1.123465547533256	1.3446190567787635	1.574759813690697	1.8012453672353146	2.020352582323117	2.2287969005972985	2.4230256121661187	2.586161855313059	2.7108451683503008	2.7976249639783104	2.8539928001908765	2.8840090871192157	2.868963998332455	2.8494878544039657	2.858582362684366	2.8210792849006374	2.7628212783129285	2.7051234104870847	2.618946657866529	2.515177972769629	2.4848077258151746	2.5941194010853343	2.841082197622199	2.655528486154681	2.21270900028579	2.0843776345888307	2.025232940258937	2.1204338858685094	2.267174748277216	2.142835860989291	2.064006460425958	2.187247714097549	2.204262822827633	1.9313405741398473	1.6712550373755568	1.4555110384281411	1.1765881542808068	0.9845535181600562	0.813328632934872	0.7880198951753937	0.7116908587022562	0.6367550184261818	0.6309510274255856	0.49074948711549754	0.36562402199176286	0.36460504615900935	0.42585324030739463	0.40973197002709405	0.3894620975551969	0.35807168298338965	0.29131267684593726	0.2958498008170398	0.34910588743975823	0.4029805102697271	0.38857183445921223	0.35154547051536816	0.3562720882378249	0.3622429290823807	0.3168240179873666	0.2564672787195657	0.2000970589378005	0.15583298711990712	0.14162810647594298	0.12538765773567123	0.08898936427587524	0.05588277988048307	0.03288967959824464	0.017477521154772538	0.009537852151492984	0.006055457551135306	0.0033930107553792987	0.0015600460410226562
CTR_5	0.0030753860698044906	0.003855141575473612	0.004217509705845394	0.003548741297698519	0.0032300091201987327	0.003144634429797004	0.0031588635448639587	0.0031835273443133467	0.0033191782412849823	0.003608503580979729	0.004072372732162455	0.004731655063598026	0.005655598935278955	0.007269180583871626	0.009659671915120027	0.013173314728986724	0.019530883340902114	0.02905964739740616	0.04358662527309585	0.06725248945245502	0.10201421756102552	0.15159888913867836	0.21911604013137875	0.30622288814059134	0.41571592858080825	0.5482373688453848	0.709399171916728	0.9002059133185646	1.1166241132332488	1.3565668347842936	1.6221845715621515	1.899284255591371	2.1761799889712976	2.4387745131012633	2.685467526840071	2.9133335241299565	3.100739507030791	3.245477116884184	3.335882273765916	3.3812266690536164	3.3954614757665977	3.3509281400377144	3.2648543257823626	3.167573660500277	3.0569033979401876	2.962582388592029	2.876484859144899	2.758598538030521	2.6399874806553996	2.5689405605184232	2.5743789282970133	2.7579174377226496	2.5945434815622304	2.1632201109683153	1.9886079997280153	1.8964090257401751	1.9167443283861958	1.9919935805062794	1.8404041774443123	1.742184390567808	1.8334328596691756	1.8094416230586188	1.5990053431180824	1.4046109675040308	1.1568858686190329	0.8527072300097274	0.7075313634122723	0.6395370627609933	0.6568055168062497	0.5495454988238735	0.41530992449756454	0.3935042799612919	0.3056043959390144	0.21566500542380668	0.19165669387516945	0.18238405388987058	0.1797213121570078	0.17637272707791776	0.16224890746245846	0.14416370221235894	0.14331280113135506	0.1650378140155816	0.18972627726441924	0.18523272272627492	0.17107475323465493	0.18615002634425795	0.2017005518970972	0.18494814042493582	0.15261864238514344	0.11540002040834545	0.08768739590394432	0.07863578150601884	0.06875034096516978	0.04851464212461785	0.03192823699490424	0.019731988167181743	0.01017476588054379	0.005213547760532227	0.003595223073583905	0.0021685171362039067	0.0009609395708550121
CTR_6	0.002245138955990153	0.0026780678825812777	0.0029282529406615757	0.0027585622056158082	0.0027324559386856903	0.002710700716243925	0.002761825488982073	0.0029228141350511345	0.0031501562095675793	0.0035178194688334084	0.004052997940900829	0.004621897007752985	0.0055323530669408524	0.006974724314829875	0.009105648353000761	0.012588659465927346	0.017929566575380664	0.02669148241380154	0.04014382421066696	0.06113435058360397	0.09250755686687334	0.13660756827857526	0.19711536845585642	0.2751426492654909	0.37330221292273486	0.49514886277457254	0.6434694428157941	0.8195975481820797	1.021555629153473	1.245510415535735	1.50024122734524	1.7730310493036538	2.048961237621537	2.310038047817305	2.5575994260711257	2.7957157745018546	2.9950164550519864	3.144227911452198	3.239347182773206	3.2851691200411732	3.293821172006263	3.249990925352839	3.175953552339024	3.0846283918118607	2.9760904992887727	2.8923459460214422	2.809105026153639	2.7032865364357717	2.6114446893756162	2.5519365416695345	2.5434226353669493	2.6749819042779133	2.517728629902103	2.1506081634361953	1.9977962177218718	1.909449347146986	1.9436115729472896	2.0409455259128686	1.8694012459150626	1.719195575849262	1.7985792947781405	1.7397966837404917	1.4940170582046508	1.299224059744453	1.1043418648722438	0.8812322688818444	0.757566882433875	0.7004703011354627	0.7331955944934878	0.6391619087723246	0.5091494361769704	0.4966031993948046	0.38737240303694637	0.28075005784985585	0.2671040945732588	0.255237708492398	0.25784072085755516	0.2593157249391069	0.23920193403057297	0.21041324817338528	0.21924260520137565	0.2769004712387856	0.3240690567758984	0.3094506350561544	0.2918125884614934	0.3626236619871945	0.4250644136784264	0.3991582947947726	0.3307207160374681	0.23751155324684783	0.17143332836335276	0.14591336467804028	0.11544517564834832	0.07526763084289663	0.05083869156303866	0.032593674262252396	0.01794697075333408	0.010024806501165336	0.006270942868838775	0.0033459532115434646	0.0015609372101966423
GEM_50_TAX_10_1	0.0039935457455736005	0.005357898705228111	0.0057782719416042795	0.004717108528539659	0.0044585603875826356	0.004071668205431118	0.003828000533018383	0.0038047498009179314	0.0037833591273855154	0.004011216301969944	0.004565513755244714	0.0051086508571112675	0.005886155338550376	0.007301659908825881	0.00946304796488388	0.013015759829832914	0.01892237581263169	0.02820034794999597	0.04244560649330077	0.0648797728823847	0.09810413902464629	0.14546216019613054	0.20999317209700846	0.2924067870709859	0.39593299682145755	0.5247560030972207	0.6793296601888763	0.8610183210560788	1.0685264549061908	1.2963175974114534	1.5507094374982004	1.8146861593860377	2.075506361883918	2.324116209911925	2.5562943005499004	2.7665218400264813	2.943390159114618	3.0821700589050787	3.17518321762901	3.234718112216143	3.2587286782416376	3.2316239047882145	3.1738914069535094	3.100446994394602	3.010270424986926	2.9375002836589315	2.865628550619299	2.7634908745898668	2.670130814942996	2.614033308589594	2.6142044339778536	2.7708539164314376	2.639227801893644	2.2535865091291303	2.0737941779720406	1.9827405909495353	1.9870754574423437	2.034432548584544	1.8956814797018877	1.855099651893759	1.9536297443304855	1.890713263266663	1.646976768686911	1.4393858622305211	1.2004390184634621	0.8899933833996617	0.7384144206025444	0.6545555401212029	0.6430334073215029	0.5695806244990397	0.4773961218671684	0.4700284298791773	0.37195405179161956	0.26448730796476333	0.2394527796975649	0.21176301782449483	0.20053012413212457	0.19628919059700217	0.1847326467137936	0.1636265621422875	0.16980753676387159	0.21490000659948777	0.25981949098827667	0.25210117796021064	0.22360415066861294	0.24282785596926648	0.2619818090736187	0.22491642198836245	0.16893516929546265	0.1250154663869932	0.09564793168555456	0.08354732067119544	0.07109887870461355	0.05022344139554391	0.033656829759329994	0.021065163283009326	0.011273814980867065	0.005791292351580533	0.0033118342803883536	0.001619180983475463	0.0006947318751614997
GEM_50_TAX_10_2	0.0027490485304886058	0.003908549570664145	0.004799340408961178	0.004384711757292091	0.0041343101910948565	0.003933465834260462	0.003819208934896138	0.00384729135353508	0.004013583322730384	0.004392833633271001	0.005007756006114897	0.005835774379219001	0.0070232201791185864	0.00873280624322164	0.01119910336251227	0.014689307490805114	0.02008815247414175	0.02828092279422334	0.04040275386328869	0.05900694323484321	0.08563527075573076	0.12363133380987913	0.17563694463307233	0.24155505369030816	0.3228314925647474	0.4235607880210798	0.5468379254429295	0.692818321745215	0.8603704206474849	1.0477935839151042	1.2637329290625055	1.496575274711167	1.7423731138175087	1.9936998855817643	2.2489029947305985	2.503531928545398	2.7381480093125043	2.941121811901438	3.093903109235284	3.2001387612874876	3.262588553983899	3.259807706244069	3.212839035116949	3.1458522799033695	3.0577249698112623	2.9829198765261205	2.9098700720648276	2.813521909234	2.726236108088657	2.6711121098663066	2.6612280621178033	2.7889079446147966	2.6538412847444426	2.302309835648526	2.1423156241508337	2.0572995431943086	2.1024322573734504	2.211095524389859	2.0456150544978704	1.9477390153706036	2.1017961355277124	2.0896722395749237	1.8098338286750777	1.5676155343327967	1.3098739947932663	0.9904351061861499	0.8277013446230971	0.7320669432660092	0.7250629953349762	0.6319919406321811	0.523323442577007	0.5181405844311434	0.40642886074434625	0.2891846252678478	0.2639096225393104	0.23693632177769156	0.22481476602645598	0.22245611817861463	0.20660015138405935	0.18295860933968713	0.1957796100375132	0.24871799766804695	0.3022082598884019	0.2979690536041557	0.27020159856249737	0.3002102783975901	0.3294824830379851	0.299314256520527	0.2439859724684703	0.17828329961304795	0.13325314132550414	0.12577000271171543	0.10535312074880017	0.06738445181871627	0.044406701061976306	0.028079527801729356	0.015022304405940413	0.007644061885303043	0.0045527932923810546	0.002310329568712582	0.0009627864507880475
GEM_50_TAX_10_3	0.00319121266621639	0.003990669882182832	0.004569587176503359	0.0043512526540739034	0.0041351235308609065	0.003750281367588785	0.0035793629283132006	0.0035892872247872674	0.00376351376288754	0.004056831858676607	0.004572895275328048	0.005234515040265793	0.006009712864851184	0.007453146652023697	0.009533940812752906	0.0128221910444935	0.018309224295043863	0.026819859871359722	0.04033564896942963	0.06107412050140325	0.09093853399108483	0.13341893369852098	0.19125222005133752	0.26608913436305404	0.3577411150006634	0.47043922036094243	0.6092415335468403	0.7713494029526701	0.9536465994855753	1.156629337969259	1.3883429147453643	1.6360743060306122	1.8881933390570058	2.1388854787903506	2.392392810623505	2.6408431620533186	2.861301483928225	3.04255221853292	3.1739223363593507	3.2569104061751	3.294869737488795	3.271351360244475	3.2072359942235744	3.1309765974172414	3.037137963456513	2.9533824147134355	2.8729636349848606	2.7691940883524166	2.6698430590501485	2.6106247819893955	2.608531858132976	2.7687905002958044	2.6233675786620965	2.230259579126686	2.0643562176693298	1.9765758153562147	2.0041135326725317	2.067022545322029	1.9112540959639108	1.808489108674564	1.8872604551884438	1.8172941650462773	1.5618306441081233	1.3664036033400284	1.1706534715867225	0.929538277950852	0.7793483859107674	0.6783885178800921	0.6689626416289458	0.6217803307920188	0.5670687870301001	0.5793274985747884	0.4545559352040037	0.33196330625908066	0.3157525193184977	0.28380951706730334	0.27395579336816384	0.2709608612322123	0.24921011145988395	0.21662974883513297	0.2338318627235143	0.3056650233024135	0.367508828130361	0.35162995377185513	0.30849896129556353	0.319447665705675	0.3315321507122629	0.2987477886599894	0.24451371382843423	0.18093315711752514	0.13158845234885988	0.11235626848172786	0.09323214917620234	0.06460937544538727	0.04375512045454954	0.027490301233163306	0.014288781523438834	0.007050661295019902	0.004096529044572871	0.0020135294846272043	0.0008678245916766756
