Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	X	MT
SIM_2	0.08584299651028195	0.07351385515988185	0.05302669408856721	0.03452668303293826	0.05404512348029204	0.045980259209334295	0.05792745028435133	0.04706391404103484	0.04801665618706338	0.0330231174956224	0.060187841508793916	0.06347296115499014	0.01605101837489865	0.08808079619887342	0.026590681030253097	0.03857029086685533	0.06941822952959786	0.008711891029957725	0.020458067310917667	0.023173688142486056	0.011903929115112446	0.014347546377255115	0.018207337062149758	0.007205610075004823
SIM_3	0.08473206578560166	0.07445499379661256	0.05796265641787282	0.035996116856119795	0.05585439458963141	0.05441881231908289	0.056005715233674085	0.04579987305004376	0.04910545591657741	0.0330003665659589	0.05674971946860288	0.06147523074595651	0.015880110181162213	0.10343618918492098	0.026642205154855856	0.032284045944780355	0.058604047230484034	0.009309283970255997	0.01940052092629789	0.020455116712616597	0.010245062217641134	0.014076861437934714	0.018805920923493476	0.004685627140202818
SIM_4	0.08963485911924467	0.0794705769708185	0.054180406882165896	0.03944077343352055	0.06041928580723596	0.04868233059584835	0.0629583520428129	0.05061835793929743	0.04280269073642324	0.03528519536961143	0.06167643063578299	0.061918418061946603	0.016926795509281396	0.06887127610104332	0.028356879363073913	0.039570797164663885	0.05598792438179718	0.009477744907469608	0.01962475594697053	0.022968144121902814	0.011033786532206748	0.013987465993772891	0.019583347930263357	0.0060934391300342
SIM_5	0.0895462326446926	0.08009951528104517	0.055818785755311504	0.03915169820142966	0.06053407679097243	0.05089516708983914	0.06085154270707178	0.04933048231874353	0.04321022051427678	0.035306743448805855	0.05932215244522622	0.06338621477260571	0.017825620009572222	0.07088467060897179	0.028025502348896912	0.03542225275180601	0.058535193380901435	0.00971623907064779	0.01952144154132807	0.022029359953349384	0.010560698869139917	0.01373489636225564	0.02018072635407535	0.005557650245309535
SIM_6	0.08874767558999941	0.08094073914987893	0.05513194426697383	0.038533950839594266	0.059270276603859126	0.05247450599218955	0.05895571295819436	0.04881532837174065	0.04600621522268874	0.034449028145583795	0.05751769556158846	0.06577344323179493	0.016634103452861065	0.08466943442103383	0.028311706931969455	0.03410863210691104	0.05150372721639857	0.009839779795659814	0.01931011806956953	0.020997224422148627	0.009659655243095904	0.013429205699238726	0.019622000593719463	0.00473203052248313
VPA_1	0.08397011818100832	0.06985727234048374	0.058683426380561995	0.03165974619047285	0.05155928808242618	0.05480812451460249	0.049529975340605346	0.040069691160581046	0.055687223062355996	0.030732107892152204	0.05103084937955987	0.05799044693350761	0.013386574732086452	0.1192400805173039	0.02577927439056622	0.02931278802716341	0.08261271479937027	0.009146728018816696	0.019071616855625917	0.018710768514784364	0.00932369826600578	0.013681140091311102	0.0179051380330963	0.0053599805859480265
VPA_2	0.08366841345917227	0.06888278968612774	0.05377859757515979	0.03247609406970267	0.051561196370463386	0.052152004517406834	0.05235032792046904	0.04264924313694131	0.05192131710028987	0.030620655819104312	0.05476998715537556	0.05963486932989524	0.014343785613492978	0.10744245414476353	0.025040785935632047	0.0324870109542749	0.08906474322077389	0.00851896813243127	0.01896372019042322	0.020476800392134495	0.010425465561914338	0.014099588551717876	0.017698271320425393	0.006087345811514347
VPA_3	0.08685941314122742	0.06920153416211294	0.05686076514571713	0.031085461459288564	0.05062622234486774	0.05107157245296404	0.052583665206450574	0.04170420550263265	0.05464405855520342	0.031292114021721405	0.05435770349183557	0.05734181568822281	0.013804093951586282	0.11099000293888026	0.0250552310488557	0.03316599395261972	0.08289193333311128	0.00866104495854778	0.019229313028839373	0.020411526935764243	0.01006318379036295	0.0141741827611143	0.01743288083459758	0.005594838844566543
VPA_4	0.08991457460825572	0.07822571020627882	0.05463230747616042	0.038339244152556906	0.05879708559245859	0.047250786905918635	0.06042227076699414	0.04899693464893738	0.04492231391683383	0.03445474240448972	0.06198795319704558	0.06231918890495492	0.01653047212322766	0.07480309804181774	0.027416576380692313	0.03697252520050374	0.061198967881427174	0.009215793345651141	0.019610990552085733	0.02261776095575935	0.011146565195606523	0.013627370479630885	0.019573843677445746	0.0064265222211512645
VPA_5	0.08781966418826026	0.07774355966844784	0.054841030755410754	0.03859810749602057	0.06031003534449656	0.05789108699923619	0.057645785679144496	0.046847741826483935	0.044130284230970915	0.03383697944274314	0.05588069604022559	0.062411969467483355	0.01644696879968456	0.0862150573239366	0.0278007262882467	0.03232207506215486	0.059156223342348414	0.009833159270428962	0.020543439489207796	0.020859226591320834	0.010164015408113415	0.014087241273371793	0.019778820917176115	0.0044814919110938685
VPA_6	0.08668118615888913	0.07563696456102496	0.05526872528354879	0.03603343824268132	0.057510492348823467	0.056468256890572444	0.058637526890514755	0.04791689078964024	0.05009235421938859	0.033419174553250094	0.06132322712647594	0.06627676197987492	0.016012115875847693	0.08265556283684199	0.02752207491097581	0.03669776843088353	0.04624050750830344	0.009348133877178687	0.021367014675204663	0.022901118754010883	0.012408218460764706	0.014067294075246269	0.018923091515815643	0.006113254584580362
VPA_SIM_1	0.08975853386349035	0.0788135311002819	0.05397036276097588	0.037089778701602225	0.059553361357222424	0.048529575770993254	0.061894852423298015	0.049688577538471466	0.042703755110535084	0.03576796186637483	0.0614385262113689	0.06296675113809226	0.016431914118630913	0.06866741562566105	0.028599679411799184	0.0398872847490709	0.05544074030540223	0.009811687889304014	0.020834809517056314	0.024153066497412584	0.012600168251227778	0.014488984876997024	0.019758159349411986	0.006551236793839959
VPA_SIM_2	0.09199488747002428	0.07893082944006748	0.05288322923405738	0.03698186342256075	0.05782011261706724	0.038981381687920265	0.06252653843565281	0.04806355351753379	0.04010295557703698	0.03505706865192734	0.0633781389149963	0.05767732374866232	0.016025458346186634	0.0631949684393725	0.027480745301412417	0.04605393469702509	0.0509506013798389	0.00923994662371938	0.02168261437822271	0.027858732811148375	0.018771057209647432	0.01406533224590894	0.02027286546668636	0.019304387134902293
VPA_SIM_3	0.08925274658375831	0.07928035153952945	0.05445500762350865	0.03865242088019369	0.060097313618862884	0.0496602249641407	0.06171486584080565	0.04990768623314351	0.04359557526646884	0.03492682635396974	0.061618171085184255	0.06296565861491138	0.017269876617449813	0.07262906318326907	0.028073955795896888	0.038187370152419124	0.05477574095586306	0.009411510843687687	0.01978835171237421	0.022679657248916775	0.010808931772092205	0.013805439858309307	0.01990374260801364	0.006160672232528557
VPA_SIM_5	0.08308420483991834	0.07206023355494921	0.05744876233290624	0.03399077754253046	0.05558721164664953	0.052020344398575905	0.05611403651759064	0.04675284016763386	0.05182548602213313	0.03192433574617624	0.05664458378087715	0.061815926209563034	0.014943207282729454	0.10801257005808279	0.026285425387552446	0.03513528910899612	0.05797315878598392	0.008662255147235507	0.02006585727440193	0.02087195019963722	0.01005855996735072	0.013873533528084174	0.018349728049105517	0.005978711602725301
VPA_SIM_6	0.08596647334936768	0.07469129908031297	0.0545578146541177	0.03590373350561302	0.05622267720835298	0.050560947170216704	0.05862001438316513	0.04767101643022971	0.0473446722607829	0.03377925123987658	0.05798631212065148	0.06413947940103965	0.016202564649641614	0.09842920991065728	0.02734757798838604	0.0353133747023401	0.05560096713357245	0.009126707627852015	0.020412922915783883	0.021688832009405756	0.009961759281916005	0.013984420227146584	0.01895782106984489	0.005154253477920946
VS_GEM_50_TAX_10_1	0.09007340731021483	0.0746540897304211	0.049746456544598715	0.03313007660493156	0.05220179012244659	0.04205353392510988	0.0619186361800025	0.04695078406702137	0.041188246840323336	0.033934235052925206	0.06124620111995364	0.059315133846043755	0.01576001747540976	0.0678421575167847	0.02726441488663606	0.04587724246633673	0.06588997198351035	0.008629927553741057	0.026471367089818024	0.030039149602792217	0.01780786691862575	0.016837931137387335	0.01850902120698413	0.012178497063418794
VS_GEM_50_TAX_10_2	0.08693202095628551	0.07301065065804381	0.05731115073119553	0.03323998632043498	0.05417330419209212	0.04614910346148921	0.05927477254810728	0.046493470455617886	0.04791508568354775	0.03384226911489811	0.05888928132938268	0.05794674211994143	0.014631910632396381	0.09829983681369434	0.027336752266067355	0.04002942806009991	0.05496019438652307	0.00888240855164149	0.023070984927759705	0.02391004076791296	0.011617602664893993	0.014840333585110915	0.01886433251024055	0.007940145838555658
VS_GEM_50_TAX_10_3	0.08740548394125885	0.07760896775684649	0.05747026183709043	0.03596548795800332	0.05675579032159899	0.052568117209234606	0.05575466214118718	0.046187076716563934	0.04933335556089762	0.03335044132401446	0.05626129277815586	0.06188023689717144	0.015124976288680031	0.09950858998360848	0.027897079406559545	0.03423475642025603	0.05450517052273806	0.0096774343103959	0.019906736954433724	0.021086389302833432	0.009799514932730874	0.013860076627883841	0.018660914856953294	0.004633263438165563
VS_GEM_50_TAX_10_4	0.0860026331053462	0.07369072764551789	0.054347122719009974	0.03361794618887889	0.053656215233877494	0.049254729978902824	0.056245198552989026	0.04566003698221392	0.05173858280859242	0.03273823104775708	0.05782410787047467	0.06570861835407824	0.014196925151400612	0.09185469445293677	0.02670205783587497	0.038341139212324585	0.06429266221594004	0.009176958092655594	0.02094987873992647	0.022822763032562168	0.011720548758688642	0.014601997033659176	0.017933228493798848	0.006128358048113708
VS_GEM_50_TAX_10_5	0.0894235428784143	0.07672382548845853	0.05292280849576404	0.03471166704477652	0.05569407591907518	0.04805817330874329	0.06049159150596272	0.04778382142433976	0.04624484412406815	0.03424392603420065	0.060576518346947605	0.06320163356737125	0.014770670444901044	0.07468325681650491	0.027701446124369214	0.04227972365237634	0.05787917795383886	0.009353907019678682	0.0222329835884691	0.025630160999664465	0.013506688414191939	0.015115939977311749	0.018592648095900586	0.007342249171159069
VS_GEM_50_TAX_10_6	0.08505611736651553	0.07250480006646219	0.057832043412071946	0.03245321208136467	0.052753995482726794	0.05312936757405239	0.05371054428655786	0.042800537212702036	0.053490286798765635	0.03220793328696751	0.05359677607988285	0.059259447712923095	0.013553621849878739	0.10615471300281365	0.026432840748377134	0.03418507144160451	0.06980346131107587	0.009426348576686595	0.02058425905752052	0.021476994780800406	0.01039628290468044	0.01454301330580593	0.018029671140242988	0.005792729935134275
