Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
GEM_50_TAX_10_6 - Adapter 1	1.2479426828340305	1.3917714859975712	1.4951893477020872	1.345611844362628	0.2966521235148276	0.869208230028657	1.125350162604244	3.605100463678516	15.976300875837198	65.42268041237114	200.5785123966942	1089.3333333333333	115.0	3332.5	107.5	2891.25	237.5	1545.0	3702.5	128.75	203.75	88.75	798.75	2021.25	140.0	633.75	603.75	121.25	618.75	603.75	792.5	135.0	1081.25	103.75	367.5	110.0	496.25	542.5	752.5	905.0	186.25	147.5	341.25	405.0	265.0	125.0	73.75	360.0	231.25	185.0	240.0	333.75	183.75	187.5	440.0	287.5	165.0	123.75	257.5	88.75	73.75	318.75	103.75	78.75	161.25	327.5	165.0	203.75	181.25	161.25	87.5	91.25	108.75	190.0	160.0	208.75	152.5	120.0	92.5	133.75	136.25	122.5	92.5	86.25	72.5	76.25	46.25	77.5	51.25	56.25	55.0	50.0	52.5	85.0	100.0	148.75	222.5	380.0	1463.75	76175.0
SIM_1 - Adapter 1	1.2634969085337275	1.4023838235504849	1.5264465133698184	1.3810865103999195	0.3049379879704572	0.9568682394769351	1.5417758896019764	5.263348198143907	20.752169720347155	81.90751445086705	264.6923076923077	1468.75	143.75	4910.0	117.5	4157.5	241.25	2013.75	4855.0	107.5	163.75	75.0	1010.0	2267.5	151.25	778.75	637.5	95.0	573.75	592.5	858.75	101.25	778.75	107.5	418.75	455.0	366.25	595.0	130.0	341.25	336.25	266.25	315.0	408.75	195.0	78.75	68.75	268.75	183.75	195.0	230.0	311.25	132.5	115.0	371.25	217.5	148.75	113.75	231.25	65.0	75.0	256.25	93.75	76.25	102.5	246.25	81.25	142.5	132.5	102.5	73.75	92.5	100.0	156.25	120.0	120.0	111.25	97.5	101.25	77.5	87.5	95.0	65.0	85.0	91.25	52.5	41.25	73.75	33.75	45.0	57.5	31.25	45.0	48.75	80.0	95.0	120.0	151.25	578.75	41666.25
SIM_2 - Adapter 1	1.2264911694833138	1.3865847047648412	1.521224316019536	1.3899913693249868	0.29608066589118454	1.4294824355603144	3.031114190338225	11.102153923667968	41.405541561712845	155.06048387096774	526.2903225806451	3299.6774193548385	381.25	10711.25	473.75	9115.0	408.75	4556.25	11198.75	130.0	180.0	125.0	2338.75	5828.75	215.0	1740.0	1548.75	190.0	1458.75	1417.5	1982.5	253.75	3342.5	138.75	73.75	165.0	736.25	841.25	1350.0	195.0	542.5	658.75	736.25	867.5	542.5	221.25	110.0	663.75	353.75	263.75	406.25	476.25	216.25	203.75	667.5	352.5	146.25	118.75	376.25	85.0	86.25	412.5	115.0	98.75	171.25	421.25	116.25	236.25	162.5	125.0	97.5	96.25	166.25	240.0	195.0	223.75	143.75	126.25	118.75	131.25	125.0	147.5	98.75	108.75	73.75	61.25	57.5	76.25	52.5	73.75	48.75	65.0	93.75	72.5	82.5	108.75	223.75	256.25	1068.75	144907.5
SIM_3 - Adapter 1	1.2808289728666988	1.4159749866111733	1.5412654743705139	1.4148067937465614	0.3080347953048833	0.9737443019277948	1.635258565074191	5.708271085155507	21.988049972840848	86.32608695652173	281.5652173913044	1550.689655172414	88.57142857142858	5407.142857142858	92.85714285714286	4450.0	260.0	2157.1428571428573	4960.0	134.2857142857143	172.85714285714286	80.0	1028.5714285714287	2411.4285714285716	125.71428571428572	787.1428571428572	710.0	91.42857142857143	564.2857142857143	524.2857142857143	770.0	78.57142857142857	727.1428571428572	108.57142857142858	378.5714285714286	421.42857142857144	321.42857142857144	370.0	810.0	81.42857142857143	235.71428571428572	137.14285714285714	300.0	297.14285714285717	190.0	98.57142857142858	74.28571428571429	214.2857142857143	205.71428571428572	134.2857142857143	178.57142857142858	205.71428571428572	127.14285714285715	91.42857142857143	250.00000000000003	127.14285714285715	81.42857142857143	77.14285714285715	137.14285714285714	48.57142857142858	50.0	140.0	62.85714285714286	57.142857142857146	71.42857142857143	158.57142857142858	84.28571428571429	85.71428571428572	88.57142857142858	77.14285714285715	61.42857142857143	54.28571428571429	67.14285714285715	108.57142857142858	84.28571428571429	95.71428571428572	94.28571428571429	57.142857142857146	68.57142857142857	67.14285714285715	64.28571428571429	91.42857142857143	61.42857142857143	54.28571428571429	67.14285714285715	44.28571428571429	45.714285714285715	74.28571428571429	38.57142857142858	44.28571428571429	37.142857142857146	48.57142857142858	55.714285714285715	50.0	60.00000000000001	92.85714285714286	141.42857142857144	155.71428571428572	475.7142857142857	43954.28571428572
SIM_4 - Adapter 1	1.2872548976398774	1.4093874259018488	1.5719905128983709	1.3887038203966224	0.30287439580822917	0.7718275280036827	0.7509838610679858	2.316580011554015	11.45580589254766	47.45958429561201	137.68518518518516	641.4814814814814	75.71428571428572	2175.714285714286	57.142857142857146	1915.7142857142858	184.2857142857143	1050.0	2302.857142857143	81.42857142857143	165.71428571428572	71.42857142857143	515.7142857142858	1132.857142857143	127.14285714285715	467.14285714285717	350.0	67.14285714285715	371.42857142857144	385.7142857142857	475.7142857142857	112.85714285714286	524.2857142857143	100.0	261.42857142857144	312.8571428571429	252.85714285714286	271.42857142857144	274.2857142857143	328.5714285714286	200.0	137.14285714285714	285.7142857142857	251.42857142857144	157.14285714285714	130.0	88.57142857142858	280.0	162.85714285714286	181.42857142857144	192.85714285714286	230.00000000000003	94.28571428571429	150.0	325.7142857142857	144.2857142857143	87.14285714285715	70.0	147.14285714285714	51.42857142857143	62.85714285714286	182.85714285714286	57.142857142857146	51.42857142857143	78.57142857142857	200.0	77.14285714285715	105.71428571428572	120.00000000000001	108.57142857142858	61.42857142857143	64.28571428571429	82.85714285714286	105.71428571428572	92.85714285714286	122.85714285714286	97.14285714285715	68.57142857142857	72.85714285714286	85.71428571428572	121.42857142857143	105.71428571428572	65.71428571428572	62.85714285714286	77.14285714285715	62.85714285714286	28.571428571428573	58.57142857142858	35.714285714285715	60.00000000000001	45.714285714285715	27.142857142857146	32.85714285714286	38.57142857142858	57.142857142857146	68.57142857142857	67.14285714285715	80.0	302.8571428571429	27904.285714285717
SIM_5 - Adapter 1	1.2980998438860558	1.4094824239914234	1.5580846154480439	1.404487774278284	0.30182338664509306	0.7480757933307445	0.7738569380277202	2.5250916042695555	11.78457616316125	52.015306122448976	145.20408163265304	663.6	86.66666666666667	2413.3333333333335	96.66666666666667	2150.0	176.66666666666669	1231.6666666666667	2736.666666666667	93.33333333333334	203.33333333333334	73.33333333333334	628.3333333333334	1305.0	143.33333333333334	473.33333333333337	450.0	101.66666666666667	448.33333333333337	426.6666666666667	573.3333333333334	173.33333333333334	531.6666666666667	483.33333333333337	156.66666666666669	96.66666666666667	260.0	273.33333333333337	290.0	295.0	290.0	258.33333333333337	375.0	330.0	273.33333333333337	126.66666666666667	85.0	496.6666666666667	191.66666666666669	96.66666666666667	203.33333333333334	165.0	63.333333333333336	123.33333333333334	246.66666666666669	83.33333333333334	56.66666666666667	73.33333333333334	90.0	41.66666666666667	41.66666666666667	133.33333333333334	38.333333333333336	71.66666666666667	108.33333333333334	128.33333333333334	40.0	75.0	103.33333333333334	101.66666666666667	55.0	71.66666666666667	58.333333333333336	103.33333333333334	88.33333333333334	115.0	108.33333333333334	93.33333333333334	65.0	93.33333333333334	83.33333333333334	86.66666666666667	75.0	68.33333333333334	75.0	55.0	41.66666666666667	95.0	65.0	151.66666666666669	138.33333333333334	195.0	235.0	126.66666666666667	358.33333333333337	218.33333333333334	125.0	230.0	525.0	53770.0
SIM_6 - Adapter 1	1.2786545266676352	1.4030332769415768	1.532451201900902	1.3605094903572572	0.3040745731570595	0.6107628004179728	0.4433995123650296	1.1326274728336585	7.814938684503901	35.03340757238308	92.67857142857143	377.14285714285717	102.85714285714286	1134.2857142857144	71.42857142857143	961.4285714285714	182.85714285714286	791.4285714285714	1535.7142857142858	112.85714285714286	201.42857142857144	62.85714285714286	372.8571428571429	900.0000000000001	100.0	378.5714285714286	278.5714285714286	85.71428571428572	227.14285714285717	302.8571428571429	411.42857142857144	124.28571428571429	602.8571428571429	102.85714285714286	195.71428571428572	100.0	264.2857142857143	452.8571428571429	155.71428571428572	361.42857142857144	231.42857142857144	221.42857142857144	285.7142857142857	277.14285714285717	230.00000000000003	121.42857142857143	80.0	508.5714285714286	208.57142857142858	81.42857142857143	151.42857142857144	188.57142857142858	84.28571428571429	94.28571428571429	224.2857142857143	101.42857142857143	40.0	55.714285714285715	101.42857142857143	47.142857142857146	51.42857142857143	141.42857142857144	47.142857142857146	44.28571428571429	62.85714285714286	130.0	47.142857142857146	80.0	75.71428571428572	51.42857142857143	51.42857142857143	47.142857142857146	64.28571428571429	140.0	95.71428571428572	88.57142857142858	78.57142857142857	88.57142857142858	58.57142857142858	61.42857142857143	68.57142857142857	87.14285714285715	70.0	42.85714285714286	50.0	51.42857142857143	41.42857142857143	58.57142857142858	37.142857142857146	52.85714285714286	34.285714285714285	31.42857142857143	38.57142857142858	38.57142857142858	45.714285714285715	61.42857142857143	77.14285714285715	105.71428571428572	284.2857142857143	22074.285714285717
VPA_1 - Adapter 1	1.2464122560419149	1.3899468437957785	1.4993213827785965	1.4497432059389181	0.29934226628296723	1.5721676044436201	3.907828022589554	14.247320692497938	56.08179419525066	205.3825857519789	749.3684210526316	4709.583333333334	331.6666666666667	17150.0	345.0	15416.666666666668	693.3333333333334	8265.0	20198.333333333336	180.0	250.0	271.6666666666667	4338.333333333334	11681.666666666668	318.33333333333337	3965.0	3985.0	505.0	3766.666666666667	4125.0	5681.666666666667	366.6666666666667	4295.0	2166.666666666667	225.0	2946.666666666667	2468.3333333333335	2040.0	3515.0	1803.3333333333335	2356.666666666667	288.33333333333337	1266.6666666666667	1846.6666666666667	785.0	316.6666666666667	103.33333333333334	943.3333333333334	745.0	476.6666666666667	756.6666666666667	893.3333333333334	325.0	206.66666666666669	846.6666666666667	568.3333333333334	176.66666666666669	190.0	695.0	73.33333333333334	91.66666666666667	393.33333333333337	100.0	95.0	275.0	336.6666666666667	335.0	236.66666666666669	790.0	280.0	113.33333333333334	140.0	151.66666666666669	188.33333333333334	180.0	141.66666666666669	206.66666666666669	196.66666666666669	133.33333333333334	180.0	275.0	140.0	240.0	203.33333333333334	143.33333333333334	125.0	126.66666666666667	163.33333333333334	95.0	138.33333333333334	138.33333333333334	151.66666666666669	203.33333333333334	221.66666666666669	303.33333333333337	576.6666666666667	1055.0	3446.666666666667	7710.0	700393.3333333334
VPA_2 - Adapter 1	1.2048136862683168	1.3661994252078724	1.4560387828028223	1.4060343976362701	0.2954662264633427	1.6605902250308884	4.042372194766265	14.820936639118457	57.48541801685029	218.60103626943004	780.7291666666667	4922.5	290.0	18091.666666666668	270.0	16341.666666666668	786.6666666666667	8376.666666666668	21701.666666666668	305.0	213.33333333333334	280.0	4551.666666666667	12091.666666666668	323.33333333333337	3978.3333333333335	3741.666666666667	266.6666666666667	3263.3333333333335	2986.666666666667	4566.666666666667	208.33333333333334	4260.0	383.33333333333337	2533.3333333333335	2606.666666666667	2511.666666666667	6306.666666666667	176.66666666666669	138.33333333333334	208.33333333333334	1681.6666666666667	1533.3333333333335	2241.666666666667	2026.6666666666667	433.33333333333337	213.33333333333334	2418.3333333333335	780.0	260.0	978.3333333333334	766.6666666666667	143.33333333333334	230.0	1095.0	326.6666666666667	100.0	145.0	318.33333333333337	61.66666666666667	120.0	526.6666666666667	128.33333333333334	153.33333333333334	226.66666666666669	443.33333333333337	125.0	170.0	231.66666666666669	218.33333333333334	130.0	145.0	221.66666666666669	325.0	306.6666666666667	283.33333333333337	283.33333333333337	236.66666666666669	201.66666666666669	248.33333333333334	256.6666666666667	236.66666666666669	178.33333333333334	175.0	120.0	121.66666666666667	98.33333333333334	218.33333333333334	148.33333333333334	210.0	233.33333333333334	145.0	295.0	600.0	618.3333333333334	618.3333333333334	2468.3333333333335	2135.0	9226.666666666668	1183265.0
VPA_3 - Adapter 1	1.1896578463236733	1.3642874378002507	1.4955014349329676	1.6476878267144877	0.3072848533426089	3.4978487224662937	10.735890145786705	40.45977011494253	148.3349467570184	535.9574468085106	2004.031007751938	13542.8125	553.75	50247.5	521.25	45191.25	1615.0	21566.25	59103.75	281.25	255.0	366.25	12026.25	32700.0	612.5	10211.25	9491.25	377.5	8908.75	7923.75	11920.0	597.5	10462.5	14948.75	232.5	120.0	512.5	4563.75	5037.5	3630.0	3176.25	2913.75	2668.75	4632.5	1838.75	857.5	353.75	8182.5	1520.0	245.0	1801.25	905.0	191.25	226.25	956.25	331.25	98.75	117.5	271.25	90.0	120.0	526.25	121.25	173.75	167.5	340.0	128.75	137.5	240.0	180.0	106.25	110.0	192.5	270.0	297.5	411.25	321.25	168.75	172.5	177.5	165.0	201.25	122.5	128.75	133.75	313.75	115.0	270.0	113.75	151.25	261.25	178.75	253.75	407.5	597.5	865.0	1862.5	3468.75	13068.75	2255553.75
