Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
CTR_1	1590.0	1569.0	1405.5	1275.5	1233.5	1127.5	1030.5	975.0	977.0	1054.5	1177.0	1386.5	1743.0	2208.0	2906.5	4249.0	6504.5	9822.5	15060.0	23376.0	35393.0	52624.0	77482.0	108470.0	146337.0	195171.5	255177.0	326170.5	405678.5	493860.5	595350.5	704267.5	815563.5	926520.0	1037196.0	1142173.5	1235212.5	1316023.5	1372794.5	1409621.5	1432711.0	1429507.0	1408521.0	1376872.5	1337834.5	1305702.5	1270461.5	1223551.0	1178815.5	1155132.0	1200390.0	1287301.0	1183342.5	990960.0	914298.5	883856.5	898993.0	920056.0	857182.0	838576.5	914105.0	882341.5	789172.5	704278.0	558511.0	429874.5	352632.5	310920.0	306176.0	263960.0	234400.5	225390.0	168426.0	120762.5	110181.5	103818.5	99142.5	100824.0	91279.0	78581.0	81447.5	100783.0	121557.0	115469.0	102487.5	112327.5	121058.0	111173.5	93853.5	70502.0	51452.0	47089.5	40348.0	27223.0	18643.0	12273.0	6748.0	3292.0	1831.0	919.5	333.5
CTR_2	1113.0	1352.0	1355.5	1094.5	1024.5	959.0	909.5	866.5	842.0	913.5	1009.0	1155.5	1418.5	1833.5	2496.0	3608.0	5413.5	8132.5	12504.0	19635.5	30211.5	45107.5	65749.5	91859.5	124331.5	165290.5	214403.0	271966.0	337428.5	409161.0	490544.0	579236.5	670760.5	764312.0	859267.5	951666.0	1034825.0	1108148.0	1162625.5	1201627.0	1231503.5	1235774.5	1220040.5	1195891.5	1164508.0	1141248.0	1116527.5	1078769.0	1043920.5	1028760.0	1077210.0	1162552.5	1069448.0	895936.5	830803.5	805177.0	833089.0	878421.5	815375.0	800070.5	896506.5	881306.5	780345.5	672296.5	522555.5	415879.5	378254.0	361910.5	355588.0	283423.0	215828.0	193146.0	145336.5	102962.0	94119.0	93604.0	93151.0	95523.5	91582.0	88030.0	90974.5	105383.0	125279.5	123312.5	115885.5	135760.0	152244.5	139635.5	120537.0	95181.0	72798.5	71672.5	66069.0	44752.0	27271.0	15498.5	7879.0	3981.5	2522.0	1446.5	510.5
CTR_3	907.0	905.5	852.0	808.5	825.5	818.0	811.0	835.0	867.0	923.0	1053.0	1277.5	1604.0	2149.0	3014.5	4291.0	6334.5	9720.0	14980.0	22835.0	34176.0	50904.0	74512.5	103910.5	140707.5	186608.5	241371.0	306201.0	379845.0	461088.0	552677.5	652874.5	753841.5	854318.0	955580.0	1051035.0	1135757.0	1205588.0	1257004.0	1287344.5	1298231.5	1288319.5	1266891.0	1239570.5	1199109.0	1161935.5	1129212.0	1089868.0	1050952.5	1027911.0	1052322.0	1094255.0	1007455.5	879965.0	824879.0	794461.5	813093.5	840694.0	770394.5	704865.5	729685.0	692680.0	600595.5	523625.5	444147.5	384156.0	338673.5	313105.0	319519.0	293712.5	280087.5	274631.5	223116.5	181343.0	164718.0	149645.5	130251.5	120314.5	104054.5	84027.0	83006.0	98062.0	110050.0	101675.5	91814.5	102012.5	111114.0	98952.0	81691.0	63530.0	46116.0	37371.0	30905.5	22480.5	15740.0	10240.0	5431.5	2638.5	1653.5	971.0	383.0
CTR_4	1095.0	1178.5	1182.5	1066.5	996.5	946.5	900.0	887.5	927.5	987.5	1087.0	1248.0	1571.5	2101.5	2867.5	4200.5	6421.0	9612.0	14550.0	22638.0	34080.5	50590.5	74291.5	103689.0	140533.5	187185.5	242263.5	306959.0	380654.0	461742.0	553222.0	649530.5	744709.0	838488.0	928705.0	1010243.5	1078612.5	1132176.0	1169028.0	1192930.5	1206587.0	1201748.5	1196599.5	1199847.5	1179685.0	1156246.0	1131874.5	1098433.5	1059596.5	1043116.0	1109459.5	1188189.5	1084498.0	923167.5	873633.0	860203.5	891632.5	936476.0	893500.5	867533.0	938543.0	926611.5	819660.5	751705.0	658444.5	531482.5	432654.0	354021.5	328240.5	290661.0	271562.5	252257.0	184924.5	148397.5	159021.5	176274.0	163938.0	162944.5	148262.0	122370.0	124366.5	148152.5	172932.0	160840.0	142937.5	149216.5	150239.5	129394.0	105506.5	82691.5	63032.0	56783.0	50685.0	36066.0	22928.0	13766.5	7370.0	3958.5	2544.0	1477.0	571.0
CTR_5	1266.0	1415.5	1411.0	1226.0	1171.5	1136.0	1111.5	1062.5	1062.5	1159.0	1365.0	1624.5	2011.0	2786.0	3955.0	5694.5	8817.5	13566.5	20875.5	32787.0	50358.5	75213.0	110163.5	155121.0	210551.5	279826.0	363871.0	462939.0	575803.5	700455.5	838800.5	983976.0	1129918.0	1272153.0	1406653.0	1525745.5	1624508.5	1703753.0	1752673.5	1777475.0	1784720.0	1762398.0	1721848.5	1670793.0	1610284.0	1562643.5	1515295.5	1452457.5	1392470.0	1354246.0	1382578.0	1449472.5	1334289.5	1134773.5	1044426.5	997891.0	1010755.5	1044548.5	964987.5	917934.5	981635.0	949994.0	848504.0	744989.0	647466.0	556678.0	445021.0	375738.0	353026.5	280164.5	218959.5	202771.5	154232.0	111632.0	100790.5	95257.0	92477.5	92459.5	84598.0	74687.5	75001.5	87476.5	100881.0	96029.5	86709.0	95990.5	104194.0	93206.0	77294.0	59737.0	44625.5	39741.0	34876.5	24654.0	16366.0	10321.0	5484.5	2738.5	1838.0	1132.0	420.5
CTR_6	783.0	825.0	772.0	729.0	754.0	744.0	751.0	746.0	788.0	887.5	1055.5	1269.0	1656.5	2266.5	3160.5	4662.0	6970.5	10845.0	16699.0	25839.5	39573.0	58930.0	86247.5	121256.5	165062.5	220305.5	287425.5	367385.5	459277.5	560391.5	675332.0	800317.5	926698.0	1049347.0	1167112.5	1275901.5	1367339.0	1437982.5	1483400.5	1506066.5	1509965.0	1490697.0	1460195.5	1417940.5	1366764.5	1329885.0	1291016.5	1242288.5	1200495.5	1172466.0	1186555.0	1225256.5	1132169.0	983529.5	920722.5	884789.0	895848.5	932363.0	854705.5	789470.0	833328.0	795289.5	685948.0	593570.5	491045.0	419164.5	428751.0	457245.5	442106.0	355282.0	277225.0	239554.0	173917.5	130398.5	124881.5	117346.5	116178.5	119377.5	108722.0	94551.0	100617.5	128163.5	149877.0	140710.0	129704.5	163423.5	192720.0	176240.0	145986.0	107055.5	75981.0	64443.5	51271.5	33186.5	22600.0	14832.5	8177.0	4425.5	2833.5	1546.0	558.5
GEM_50_TAX_10_1	1502.0	1958.5	2097.5	1789.0	1777.0	1631.5	1477.5	1416.5	1360.5	1433.0	1632.5	1876.5	2275.0	2986.0	4036.0	5826.0	8831.0	13545.5	20810.0	32268.0	49343.5	73713.5	107845.0	151193.0	204859.0	273368.0	355568.0	451785.5	562097.5	683381.5	818344.0	959762.0	1100358.5	1237343.0	1366686.5	1479242.0	1574541.5	1651184.0	1702200.0	1734874.0	1747802.0	1734453.0	1707113.0	1667611.5	1617600.5	1580414.0	1538604.5	1483636.5	1437088.5	1405477.0	1422437.0	1484372.5	1391551.0	1205066.0	1110926.0	1063758.5	1067903.0	1087527.5	1013610.5	996057.5	1060632.5	1010591.0	890260.0	767303.5	608541.0	470407.0	401191.0	368002.0	352879.5	302419.0	261749.5	246971.0	188935.5	140141.5	129270.0	113425.5	105232.0	106301.5	98287.0	85406.5	90935.5	117228.0	140453.0	132800.0	116227.5	127811.5	137185.0	114271.5	87200.0	66961.0	50663.5	44021.0	37384.5	26012.5	17467.5	11246.5	6266.0	3153.5	1830.5	929.0	318.0
GEM_50_TAX_10_2	7602.0	9777.5	11206.5	10415.0	10222.0	9850.0	9461.0	9231.0	9406.0	10413.5	12279.0	14846.0	18719.0	24348.5	32594.5	44410.5	62838.5	91155.5	133276.0	197773.5	290134.0	422153.5	608149.5	842228.5	1127684.0	1489795.5	1931935.5	2454056.0	3057320.0	3728512.5	4496286.0	5338889.5	6232867.5	7161231.0	8112458.5	9033720.0	9881659.0	10629853.5	11193724.0	11586590.0	11816890.5	11817206.0	11669861.5	11424637.0	11100869.0	10840201.5	10557871.5	10205655.0	9906779.5	9699485.0	9775105.5	10096710.5	9465034.0	8321539.0	7756003.5	7488605.0	7640607.5	7961647.5	7388858.0	7076744.5	7755383.0	7549250.0	6579005.5	5648241.0	4489529.5	3615460.5	3141943.0	2800679.0	2644516.5	2232255.5	1929969.0	1831371.0	1390587.0	1035367.0	965591.5	856842.0	795388.5	805069.0	740304.5	652292.5	710824.0	917838.5	1110752.5	1069024.5	947041.0	1063392.5	1167998.5	1030907.0	850920.0	645244.0	478259.0	446178.5	372021.0	235902.0	157271.5	102086.5	56034.5	28509.0	17185.5	9202.0	3210.5
GEM_50_TAX_10_3	1155.0	1297.5	1373.0	1337.0	1295.0	1186.5	1104.5	1063.5	1096.5	1160.0	1338.0	1600.0	1911.0	2473.0	3343.5	4723.5	7141.5	10757.0	16476.0	25463.0	38495.0	56928.5	82715.5	115824.0	155958.5	206531.5	268936.5	341402.0	423250.5	513939.0	617123.5	729182.0	843388.0	959754.5	1078155.5	1189793.5	1289504.0	1373699.0	1434511.5	1472602.5	1489865.5	1481013.5	1454893.5	1419986.0	1376861.5	1339821.0	1301071.5	1254484.0	1211984.5	1183217.0	1199113.0	1251249.5	1164075.5	1005147.0	933719.0	901011.0	907833.0	925982.0	861339.0	818396.0	861654.0	818952.5	710776.0	614721.5	503987.0	413679.0	351849.0	310671.5	300975.5	279466.0	267865.5	260114.0	199360.0	158531.0	155310.5	137498.0	128172.0	127794.5	114142.5	97023.0	106356.5	140962.0	169240.5	158050.5	134591.0	140581.0	146464.0	128611.5	106784.5	81298.0	58271.5	49557.0	41092.0	28393.5	19577.0	12665.0	6790.5	3311.0	1936.5	1002.5	366.5
GEM_50_TAX_10_5	1337.0	1507.0	1558.0	1428.0	1408.0	1327.0	1263.5	1241.5	1202.5	1263.0	1441.5	1690.0	2033.5	2635.5	3627.5	5139.5	7481.5	11205.5	17231.5	26851.0	40715.0	60130.0	87259.5	121943.0	164783.5	218340.0	283140.5	358357.5	443242.5	537767.5	642255.5	750070.5	858334.5	963936.5	1064993.0	1156324.0	1232616.0	1294705.5	1337172.5	1362728.0	1371657.5	1357145.5	1328977.0	1292874.0	1250358.0	1213421.0	1173718.5	1125609.5	1084487.5	1060260.0	1087699.5	1160967.5	1071790.5	898768.0	830755.5	799714.0	810132.5	829163.0	765726.0	734260.0	772310.5	730488.5	634473.0	547275.5	447858.5	361641.5	305903.0	273726.5	265877.5	226164.5	192818.0	187464.0	145991.0	103922.5	95026.5	89875.5	87025.0	89183.5	83010.0	71780.0	70458.0	80889.5	91629.5	87416.0	78607.0	82895.5	86735.0	75336.5	61443.5	48166.0	35267.5	30203.0	27297.5	20748.0	14372.5	9495.0	5066.0	2179.0	1161.0	589.0	222.0
GEM_50_TAX_10_6	1202.0	1446.0	1627.0	1521.5	1458.5	1407.5	1325.5	1253.5	1234.0	1312.5	1517.5	1817.0	2197.0	2896.0	3950.5	5491.0	8094.5	12212.5	18732.0	29015.5	43701.0	64226.5	93752.0	131253.0	177283.5	236375.0	307806.5	391714.0	488551.0	596846.5	717972.0	847940.5	980152.0	1107130.5	1231288.5	1344811.5	1439628.0	1516865.5	1567027.0	1598948.0	1614868.5	1603307.5	1575099.0	1539033.0	1495997.5	1459816.5	1420741.0	1371014.0	1326015.5	1301596.0	1339346.5	1421719.5	1318275.5	1120803.5	1038023.0	1002271.0	1016084.5	1041777.5	976009.0	962886.0	1056822.0	1026514.0	916996.5	811882.0	643350.0	505440.5	428901.5	372852.0	347928.0	295149.0	260771.5	248308.0	190012.0	140961.0	135299.0	135515.5	136439.5	146058.0	138662.0	122689.5	126590.0	153388.5	181061.5	174911.0	165868.0	197433.5	217296.0	193878.0	159918.5	118968.5	87628.0	81732.0	71839.5	48942.5	32568.5	20214.0	10777.0	5584.0	3356.5	1777.5	608.5
SIM_1	1323.0	1701.0	1922.5	1750.0	1705.0	1650.5	1590.0	1498.0	1497.0	1641.0	1872.5	2239.5	2753.0	3604.5	4826.5	6546.0	9429.0	14094.0	20940.5	31545.0	46747.5	68446.5	99727.0	138552.0	185906.5	245813.0	320173.0	408840.5	508897.0	621312.5	751853.0	892388.5	1039259.5	1187642.0	1333050.5	1468361.0	1585181.5	1682619.5	1748084.0	1787213.5	1804530.0	1787366.5	1749707.5	1698839.0	1639037.5	1596562.5	1553048.0	1493697.5	1441567.0	1410852.0	1434629.0	1504566.5	1399439.0	1198462.0	1104173.5	1055781.5	1066483.5	1099657.0	1019448.0	989805.5	1092666.0	1068074.0	961790.5	863581.5	676811.5	510020.0	426464.5	376260.5	353303.5	295275.5	260488.5	248888.0	190972.5	138899.5	127751.0	126711.5	126389.0	139300.0	136945.0	122543.5	129654.0	164606.0	195298.5	187893.5	185259.5	215212.5	222960.5	176499.0	123283.0	91166.5	73313.5	69579.0	63664.0	46396.5	31271.5	19378.0	10499.5	5833.0	3623.5	1765.5	503.0
SIM_2	1296.0	1532.0	1663.0	1526.0	1511.5	1500.0	1430.5	1350.0	1308.5	1354.0	1475.0	1697.0	2025.5	2627.0	3587.0	4973.0	7304.5	11001.0	16905.0	26423.5	40094.5	59600.5	87514.5	122823.0	166326.0	222930.5	292517.5	374036.0	468815.0	576167.5	697732.5	829443.0	966679.5	1103567.0	1236066.5	1355206.0	1457081.0	1539927.5	1594375.5	1626668.0	1639956.0	1625625.0	1594124.0	1551699.0	1504092.0	1469724.0	1432717.0	1385377.0	1345215.5	1318769.0	1329570.5	1371692.5	1288226.0	1136668.0	1059624.5	1024040.0	1052726.0	1111093.5	1029764.5	977463.0	1067214.5	1033166.5	893149.0	768765.5	630555.0	529539.5	472911.0	429233.0	405463.0	344695.0	303974.5	285763.5	215599.0	161791.0	155485.5	143799.5	137364.0	145581.0	138303.5	124680.5	136547.0	178938.0	221776.5	219564.0	203311.5	254038.0	293114.0	253323.5	206273.0	158958.0	125843.0	128129.5	106567.5	60867.0	37785.5	23471.5	12896.0	7231.0	4641.0	2460.5	845.5
