Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GEM_50_TAX_10_6	29849.611820430102	31480.347442087605	32750.859986000924	34230.27075375662	37336.403244488894	39872.142667520726	42737.413745970254	45679.377244088966	47704.85209676504	49533.76439647795	51512.611592433794	53288.62464732462	54798.37660236898	56340.44823123321	57587.10660266545	58970.34494270905	60679.577255700155	62703.62754747636	63877.29679764802	64839.6644423286	65826.4982617283	66732.4447435367	67622.50689968427	68657.1673091365	68977.03037798507	69579.14842236387	69800.11718772646	69811.1893888923	69880.28300853197	69638.69203819553	69592.06611375372	69179.60308887516	69383.21786672987	69971.99691995245	70751.62772275113	71416.18091400305	71694.04494972333	72082.1621831876	71989.12977021246	71383.7828704412	71000.28305114325	70308.91398023634	70273.52460035532	70243.16666423937	70179.79564977864	70265.37646607534	70468.96506487778	72929.71948466767	73616.87164220214	73589.2013982423	73977.55526483357	75198.240198975	75406.58522904452	75347.59599495807	75628.27287549539	75596.5801037981	75428.19123555739	75537.44409691065	75771.74755740294	76791.35082429941	77474.6525316536	77628.32069421487	78652.14729765909	80362.27230627369	80538.22154562334	80927.180887907	81483.53072745966	82085.41822968889	82417.03834274157	82477.84410755869	82359.46188681942	80354.24345011754	78427.3127143707	78614.9285659063	78112.03210014221	77386.37343709412	76950.05267700783	76781.90151089821	76585.21346674985	76476.64075952153	76615.7280235411	76293.31442412757	75957.10643728873	75438.34688974547	74686.31597947107	73847.16317934572	72520.34896147597	70767.57874102343	68516.88118241825	66058.40482283969	62960.26211314104	58984.151469533506	53679.17883594088	47949.30023127928	42374.909554733975	35043.53905413735	26684.991669457722	18750.995833180998	11049.450507283267	3457.863120170928
SIM_1	29683.102391005865	31219.80986180743	32423.82511706354	33875.24947145334	36786.49641697791	39295.90473465646	42037.744560097766	44921.83450668255	47041.81287601652	48923.3624124694	50823.72214259083	52491.56500449533	53918.247652021506	55452.304680356865	56751.77601691345	58139.33095951328	59841.29864449569	61909.0801828501	63109.35375260593	64052.77586081273	65114.95157916288	66103.97008906202	66949.49065348077	67950.09453135413	68388.425054964	69317.63117578476	69584.57826081525	69559.92470697335	69624.98023877283	69467.86599039179	69316.90041211629	68746.83063313902	68861.80943536568	69338.94830328692	70082.60395951963	70640.27951435756	70846.90278593474	71123.22726197516	71000.93754087608	70375.13728937632	69817.80184325982	69030.58165984174	68846.13367451032	68770.94968043352	68632.28906194249	68668.68401429747	68881.03895422356	71261.50401152427	71810.06110992968	71490.1084871713	71777.01619033785	72802.53731555419	72915.23432721764	72836.30516640941	73097.40860125114	72998.48625893737	72828.69895811245	72978.82214321416	73101.37328022452	74033.64960378558	74565.40950180472	74595.64902100625	75360.72993207918	76791.39499072076	76906.05220990689	77145.02693768767	77572.77215172672	78063.56133280761	78208.30637300924	78115.14427077064	77841.41895339299	75816.30882916362	73918.43269746448	74055.45053922443	73583.129799181	72887.61522989493	72432.69580947491	72244.39298163589	72017.38016606693	71837.86892988753	71936.8326903026	71710.88979320844	71434.56795014991	70837.36769352813	70105.99492549416	69284.34932822397	68021.26025594152	66388.03334897986	64272.87461242579	61909.926714117275	58949.40816520815	55197.43236419306	50411.78314669513	45082.87408043449	39880.65044985894	33148.4437488843	25479.810736791533	17948.41626341611	10600.086293714647	3341.013120534091
SIM_2	26310.85002806258	28145.983993118283	29534.28724548362	31175.470672601998	34239.40667885911	36717.685791553675	39416.95047149762	42427.64167527315	44373.7483430895	46282.121542372966	47912.30134021968	49263.03735639402	50409.544920782086	51594.82398602138	52645.50916966189	53823.49705307896	55392.25769562324	57294.266516350675	58201.15290931126	58950.84782528719	59714.22584442859	60505.49295229591	61266.60683394601	62170.30792025157	62373.77411224892	62900.934090472605	63003.27028444571	62915.713816101474	62780.841344517525	62359.62705955218	62094.44378405595	61514.344715601954	61543.33960315035	61856.670401898606	62408.98352805653	62826.03378623034	62941.976421524516	63152.33516775665	62838.56562512104	61917.65107227544	60856.5488773712	59816.22191672749	59427.59094110388	59230.79645902535	58963.748016548874	58783.906686564245	58867.7513835491	60350.20984369349	60716.12876333638	60658.5662111509	60822.54053901013	61616.23135562884	61707.45993561165	61629.09914574044	61857.381010345285	61824.612730992325	61662.76804902305	61723.46659646105	61749.637186455984	62481.20486950332	62909.317575001194	63032.39773437187	63684.43946346218	64949.74197917679	65019.71534663811	65142.735734051304	65345.315920166846	65651.6330434577	65838.93003444484	65842.54827322447	65622.52874072304	64114.140832350444	62814.31514909803	62995.71224281465	62636.303767884296	62164.926996879156	61918.96011520622	61800.04814634391	61572.49664213506	61412.537574996946	61465.43264228637	61193.918338238276	60934.584219153374	60371.78980555227	59800.46887367027	59118.392820012225	58137.95999378376	56733.3816006095	55000.25566777117	53027.24397065781	50547.29447878858	47482.25379844407	43459.3046417751	38941.13884609204	34499.65760468661	28628.505756223512	21876.24125953257	15381.933340677779	9080.098880564516	2859.20398540843
SIM_3	28894.125678088974	30517.44136577329	31631.797776944528	33026.4177388794	36203.482590430045	38802.81878205866	41685.52553477477	44694.6225175414	46834.6818322126	48804.29406905443	50756.95172811967	52491.47995382569	53970.45407331629	55664.681237033	57080.26146117239	58547.68359337166	60317.471295567186	62359.54683988468	63374.91801670233	64291.568088139975	65275.218322432	66171.90540899536	67009.90194935497	68079.4708590337	68331.3417759821	68774.16177265723	68903.45108588319	68840.86132155287	68711.49213805121	68457.05227134304	68302.83273345942	67764.88834855169	67875.05796623936	68350.20626744034	68997.86882691266	69554.28292040716	69726.65596445593	69945.09293240319	69766.3685047329	69036.1714990478	68469.57636018345	67570.26023164646	67288.09305114536	67124.70711724718	66947.59478381692	66982.10163567566	67161.30135623882	69476.8127686345	70077.6050739317	70041.87631604061	70297.25654693175	71319.7412470096	71464.06332249963	71388.73021268498	71626.7534346288	71553.74681261131	71375.2190285505	71394.29340523818	71567.36644388633	72470.83594202185	73098.80266439459	73141.69172550943	73960.25283300088	75447.3494127626	75538.09372084298	75790.02289875216	76149.93788425492	76575.30566335318	76749.3391445276	76653.10070212604	76369.58958665594	74383.64254566701	72470.34147968565	72616.68717434106	72094.5462512328	71444.67748247393	70992.92554009044	70776.27396886105	70545.9449255722	70391.3403884702	70410.49829265561	70092.72143988527	69771.05577552078	69283.64740767358	68626.42723708664	67855.26266375952	66640.69506966323	65003.26365113308	62972.146356862904	60724.1036622462	57864.18020498462	54207.597503227924	49277.81856172779	43995.63625281462	38943.98460282032	32270.809521158266	24636.142717668463	17327.052011615815	10202.834105057846	3199.9321247864227
SIM_4	22215.69820533	23524.035638468988	24482.511566478428	25687.751479854905	28113.027063305824	30077.298968925876	32288.610522539326	34707.95127685051	36300.57915861372	37782.984163042434	39255.07339931024	40537.95084213466	41615.43765087927	42753.09975514238	43747.58266457941	44824.07599617344	46174.25025524472	47764.48236635987	48632.51129780201	49374.55192183878	50093.24105838411	50812.53268363659	51522.61849629522	52315.721490093536	52525.57996352208	52928.06050065859	53087.1186999663	52967.775778538584	52862.30248301758	52578.89194305864	52415.88249322153	52008.82895413707	52124.86099292114	52570.742151909144	53106.13525509137	53494.93086955886	53660.455213317895	53878.6864621612	53679.246784347924	53019.43125726611	52395.43540422766	51609.38879729355	51374.23633559314	51217.29322061095	51074.36383263163	51052.23421627526	51147.35937235196	52757.46675162586	53171.52384349322	53144.87130345181	53342.090294922076	54102.74928946158	54205.72246100772	54151.892668232744	54340.85802399805	54280.848134175016	54157.03871385245	54158.924078829295	54150.27543105196	54711.59770601828	55000.29639072221	54994.087584187844	55473.71501113144	56316.23567880931	56337.69213834735	56476.14182133464	56753.662880469245	57055.081302959814	57215.51186926728	57132.021589048396	56907.332748121116	55440.155819505904	54061.05485273699	54168.581662752884	53836.154097146544	53371.81022896736	53069.22295089664	52911.51851694251	52693.42087504772	52579.12854870987	52612.63063749862	52363.888647793385	52131.72981203567	51641.442794913666	51142.45674834539	50570.35673460004	49666.541267417146	48372.98868459446	46875.72570765021	45113.963369741745	42943.51323478551	40271.98628442467	36832.64409800963	32946.55726636355	29106.43155877881	24225.28598262983	18630.109469651787	13129.591294301114	7808.470637482729	2479.144632204031
SIM_5	22001.365234825265	23212.828113468495	24028.03641058138	25071.3481738278	27339.037120319448	29206.31520064369	31316.356200992373	33527.97527437903	35148.23678974449	36617.743288322206	38115.35960730262	39462.939843534215	40628.584451483606	41860.649652607106	42874.96517526006	43961.7405885204	45259.974197770614	46836.2096586143	47770.24182131025	48530.38037417551	49292.733404589664	49998.93922061986	50659.31563526993	51492.71733276416	51811.90864076858	52376.026729817255	52556.254663688145	52494.499051124076	52471.02463736375	52285.95656265938	52214.46892952493	51843.96992390156	51981.95316603226	52376.40533666168	52948.958204075294	53427.61462455023	53626.107961882284	53877.75592935946	53799.044648666466	53249.49974965555	52827.8034115874	52137.32853678498	51980.86757019742	51910.792238903574	51817.336063691	51877.39801433411	52034.35400176444	53795.502198082264	54233.08890797334	54095.40449347374	54333.54850285194	55160.21266260896	55294.81502415297	55246.15325812014	55504.3480798974	55522.36701502601	55419.51299511926	55464.91044868669	55603.960970240434	56153.07214134937	56413.915511472915	56511.85612676718	57081.84372564861	58004.670158574445	58079.86191781345	58276.73269850172	58643.89278826355	59031.75952899031	59285.4395489176	59286.36009985963	59153.47703607774	57707.58370326033	56376.57259680417	56534.57846138919	56201.635707229594	55741.18861174221	55475.17090980188	55339.76942676166	55149.708156155735	55030.562079778625	55085.00352831785	54857.16605355036	54625.77357494163	54203.91653986012	53696.527769059845	53088.556228423775	52178.57460647071	50895.667212836976	49302.17513672954	47540.95882336716	45271.8827109254	42440.80860466294	38917.92250074562	34853.12938137819	30834.767689313212	25653.85868625011	19716.436287737975	13876.744456959099	8208.564536154061	2588.967901779254
SIM_6	25292.7043874449	26632.275394732365	27476.081318955872	28546.201816040542	31194.379667189558	33362.16911108527	35928.862549406294	38598.327645171266	40637.455487466206	42485.48624746087	44357.11707248554	46063.81292945306	47556.06312056673	49174.09657751455	50526.83395837041	51980.16687399953	53650.89709746042	55603.213846142295	56771.6060767708	57770.02472270525	58717.96860685509	59565.96828832001	60472.54333849035	61590.19544830861	62008.53278750592	62521.82458501194	62842.24859552638	62819.158369252444	62767.23334770123	62624.00910352867	62627.100723410396	62270.75732271845	62497.17563234613	63039.11916724678	63747.84275389975	64343.63791592918	64592.590572056586	65010.17458606955	64979.44412134887	64432.163569390046	64017.72512691803	63193.6964244501	63095.28828472507	63062.43802014154	63102.54495311192	63324.51699692585	63595.71300461609	65972.63244447688	66537.28512124906	66591.86980216738	66906.58730167849	67945.04220729892	68147.70917802321	68137.7557782208	68485.19153314925	68534.26572779455	68442.56901449306	68506.98742600247	68702.45833592031	69520.64935579267	70084.47971992496	70190.92476645477	71204.0941504334	72813.15497487152	73005.10799561063	73326.75672848804	73811.59040043854	74286.56699644924	74621.24707652732	74620.16050180896	74439.46847924919	72501.46389661812	70765.73642380809	70960.3914853146	70564.74895230282	69956.54159708718	69576.21256969403	69430.85470505425	69212.29111610983	69058.35406289378	69082.54252528737	68813.30895434621	68491.36238663252	67992.28234937329	67284.29861480881	66472.25314435746	65320.01560378762	63693.89125772866	61638.46893414645	59489.85685832399	56718.17692468962	53201.54680132658	48569.19588761356	43484.32364445234	38471.436039447726	31846.268641082286	24270.795678334776	17120.932595894115	10111.921670161873	3175.0280730259165
VPA_1	25409.17342862049	26787.371217666452	27739.938945683607	28936.309880967485	31806.86177409896	34257.428365079155	37061.82649167715	40117.723001407176	42428.554526642154	44357.095619021195	46192.17065077871	47829.257054129215	49248.068256225	50876.16118502134	52169.44854558298	53565.80229178944	55140.861252382536	56861.00391891747	57821.81774917852	58737.557887099196	59738.275519742754	60572.76624355248	61417.53946581663	62436.478579913884	62813.58554402999	63382.10139711918	63597.75335894148	63576.781972194985	63695.2082298369	63642.35963453022	63698.873719427254	63406.42629717627	63595.24890816278	64086.11362704592	64712.3727580634	65196.01241475107	65356.275203758625	65656.58793229455	65584.93267814102	64866.71796928236	64053.32279702326	63155.92894011355	63064.90807730646	63036.854890120674	62986.91232887511	62894.796954033416	63080.003292126734	65016.836673909835	65658.44429356836	65491.08177717167	65713.47453667503	66651.09280668566	66767.62020754564	66682.1013935194	66945.9554409887	66941.194321129	66778.49263107164	66805.68861211228	67097.01235569107	68162.74780614447	68986.65976323267	69066.06767542096	70074.1254354934	71842.18062316836	72070.34222541806	72480.9599225711	73020.48286374463	73659.33358319732	73984.23710611612	74133.45878177701	74169.28277750166	72769.87700307193	71235.5803009876	71412.56284200905	71036.3352992956	70535.16579899115	70205.44316725702	70146.93159102602	70019.34561746386	69939.94302765372	70002.0169473112	69744.3308917668	69387.96233233101	69001.32745775378	68308.72666125494	67506.5544374655	66227.50556506526	64566.681866280815	62482.949553192484	60328.772540789774	57485.52782390306	53786.73537038597	48800.056194923556	43588.391151993404	38613.52869082708	31942.897874393035	24241.127790440227	17070.375767540438	9929.008915710396	3076.4369338024953
VPA_2	23809.189184673745	25268.614248091664	26307.229993319237	27611.030460240992	30514.193007289425	32912.27239681123	35669.96832284698	38686.05071525157	40686.60677774643	42259.437474946055	43805.78751062817	45207.517220269576	46441.72074871958	47822.101231270215	48922.502312068595	50143.00133616271	51655.30656738587	53257.95194788585	54044.10590866696	54824.8869964395	55616.47865336152	56355.25005727402	57083.55671433372	57962.52193937595	58195.81719800698	58787.844322882185	58921.19547776554	58824.351538547824	58833.19759273651	58629.42259313337	58537.829942628705	58092.49299336572	58185.52922651739	58563.103613082174	59035.4624603392	59436.92831215887	59580.35149268589	59777.99926853071	59529.74831794156	58639.588012565924	57758.271152163295	56899.822619744074	56720.92316127682	56638.8845752786	56488.6739594359	56431.03757904854	56596.86890167297	58567.48912215336	59298.52173802226	59084.81589816145	59317.13055605145	60315.40782623457	60455.36928089776	60564.54064321393	60740.790382758336	60447.31150326174	60234.46758860795	60236.11684903932	60374.112681054634	61291.78823963821	62043.034432470224	62174.82268351537	62899.90342751856	63998.01493565057	64269.98176708713	64743.34570500179	65087.98874647996	65520.64195176953	65756.82430542968	65782.40891756595	65646.49928684041	64068.89662724762	62330.581940405296	62384.515981390934	61961.24369088932	61375.536081476646	60940.10192256496	60808.54602446096	60644.77638078511	60529.677874819594	60621.23837321586	60385.582335390274	60064.67140716777	59654.43355622101	59033.29572905757	58315.40099417134	57285.928996893526	55919.89388034143	54147.60478682864	52230.36273512582	49808.83400501286	46634.20514379126	42214.14381853567	37670.10832028688	33397.986803435466	27652.345476738865	20996.228907574125	14755.822580999362	8673.195002247448	2709.296996271647
VPA_3	32907.62445528687	34887.097289821184	36481.83065754997	38394.73424719332	42209.90133907216	45590.072796658525	49273.289040374024	53451.01962850457	56327.07834825872	58642.96548226173	60581.32435749115	62295.45714659506	63788.4583058683	65429.029260050884	66783.34678992476	68248.19466260995	70026.90673833301	72051.21452877687	73096.16588935144	74037.83176902318	74974.87669240526	75886.29291654917	76708.77150577273	77757.9545505451	78050.15492082009	78917.21875828154	79032.44806198362	78949.65523461514	78926.10987115819	78560.7427708334	78408.88947575228	77769.53242386198	77817.227841736	78223.33800498862	78789.57390976202	79210.48871133283	79284.8820043009	79380.2239003375	78965.02262226696	77697.38917616411	76175.33990264409	74879.8949368957	74425.47026314012	74222.23401475426	73883.66201826165	73594.26520357115	73787.4178297648	75919.20334114858	76600.93632543717	76152.85188643573	76330.07920654389	77288.12354689639	77322.78413499611	77126.50669080256	77345.43577336126	77244.89035411344	76917.29893992437	76875.61323692263	76899.95338048575	77773.78651273197	78379.92930815533	78478.31161669217	79314.13009749536	80918.8918878967	80930.24363895455	81023.01823763247	81177.63089531756	81556.06408524644	81698.65025556873	81597.51771897747	81297.4642484657	79343.56704758736	77298.6883718898	77417.34361943293	76879.08528251109	76187.36451691453	75711.33467402174	75504.23363219356	75253.52228456039	75103.68903218585	75117.82185134238	74801.91457517182	74479.97754880984	73885.3559440079	73205.92826544376	72324.92376939252	71005.59045331071	69298.06333474284	67131.97246171141	64715.080287227516	61592.3083624293	57678.4754792472	52405.16864833926	46818.88184670735	41386.561307808326	34227.40213383097	26082.233738295916	18359.15014910533	10841.8450457277	3399.1695222064272
VPA_4	25357.316240615422	26853.538864440503	27969.735491318635	29320.38422386055	31921.079320701923	34122.86316410697	36481.80358326977	39109.81756994619	40896.761811609795	42479.31401335092	44102.45877961787	45486.56799783369	46663.331539467385	47870.030671260094	48865.93759501411	49984.0833245706	51359.85367033619	52863.35161564703	53754.011891189366	54537.127923417174	55426.924601861596	56214.17655021655	56950.593407318396	57666.644042650245	57938.960502939684	58459.63522478368	58676.97115490038	58621.60896566538	58697.07104835566	58580.56393110401	58596.012049183904	58346.89567336173	58522.26282650501	58907.81350763429	59495.362136272626	59977.04719411719	60136.57193377251	60381.99691240689	60246.069909743645	59633.71598734962	59039.48589806568	58319.81398164513	58209.76827703045	58143.08889675151	58081.933187863	58158.895898742376	58329.87943150153	60103.47345611547	60729.349133148346	60772.213346083765	61053.60196122162	61891.58636180837	61987.30767004706	61898.02931382725	62127.08351911098	62080.103879089394	61956.01585990989	62043.23823610677	62136.709762938255	62955.127331946955	63543.91723493537	63758.324679072786	64420.19758753714	65569.4031521709	65666.24379065557	65920.44264585769	66308.16237504185	66693.7634571868	66879.37586295466	66894.87400915156	66757.66450556181	65354.658304101846	63946.27946847175	64126.91751775329	63742.92773313298	63240.78273362065	62929.13396731278	62777.710822510395	62583.82451888076	62438.827175714694	62495.93898111036	62220.44523955431	61967.20444218985	61405.82434411944	60746.60883166531	59963.37795218026	58889.525122298204	57403.16218971968	55692.1331496321	53685.45438367595	51217.71824029264	48035.44386003877	43824.72341988242	39206.73097074794	34639.17517483901	28746.360684088275	22124.497652670558	15583.76504155817	9192.383309876252	2899.667234725256
VPA_5	22993.763112131976	24292.05568590194	25029.20122369384	25909.92423373422	28598.71128223796	30648.444706728027	33217.21520850708	35920.78054553878	38006.128050169464	39724.09562520373	41450.29808172916	43084.81291089053	44512.2309176498	46068.94053833426	47336.093099077254	48654.533838986965	50211.62546746457	51874.75515715371	52707.73480024744	53616.57091049907	54532.713599193754	55319.68098866447	56121.84387359482	57066.32423318737	57307.11044535601	57587.380496809084	57791.13815866265	57782.08151518108	57830.662552224574	57764.01806891917	57849.79936565464	57607.0112198359	57935.602461719594	58515.01990699186	59229.645741198605	59838.94792488595	60058.51384064783	60480.661619838436	60490.34974496772	59849.732369805344	59242.29241004453	58400.82395205706	58384.57984149301	58380.4336987732	58476.04994641584	58641.71296278184	58957.77143241787	61603.0264516806	62583.85256933401	62711.160516160024	63125.74294780997	64331.31046685612	64549.53867493292	64533.185505819136	64855.46536206157	64915.669025810515	64832.3424203257	64883.79918305209	65181.66118372432	65623.26505507849	65548.07216085008	65507.35191097056	66310.73016223015	67683.12309186801	67893.15391318756	68356.75681403972	69028.62506553404	69675.19511025457	70083.33430094935	70252.50225868843	70253.79483581452	68515.22064328838	66608.19532272746	66742.84265393091	66308.58936086325	65659.91454230076	65259.53311275602	65105.484999312066	64959.66652891758	64854.42018025542	64954.4708515563	64661.64855624188	64315.537355697874	63948.73549064717	63275.70834365562	62525.27303041701	61392.43066727158	59837.92186758935	57811.264944841256	55674.39066470831	53018.19377895572	49617.39497097759	45984.11543862192	41331.58948835454	36649.48600592475	30418.583012985382	23236.502561877645	16350.0731778124	9596.74995381997	2982.9876799643325
VPA_6	26138.10004999589	27368.48637601067	28320.635781351782	29632.718785872028	32364.49665963635	34499.27637376599	37321.34459144184	40027.81135551334	41822.99115594407	43373.47445129816	45069.162072626146	46684.68073462323	48065.65838503695	49525.65038479388	50629.47021389557	51944.129672471005	53640.16422839333	55511.343527190285	56621.85717253318	57597.413257244494	58267.73804355267	59148.61258249344	60090.31768227294	61101.420766552794	61441.26515950032	62129.96945649435	62443.70798084772	62309.902535896596	62229.81898767195	61918.785406715215	61825.87912408968	61348.57335756168	61591.822018569255	62151.71768701037	63013.3221728784	63595.09875901555	63848.01809164189	64303.872047546654	64191.295916193856	63375.1773286661	62841.1654171224	62244.54682897222	62318.95455576422	62339.96944470861	62190.20947757854	62279.55663252909	62454.27801762867	65487.32919044147	66664.32450330934	66431.08173093556	66760.4271999487	68038.0986985793	68367.24820221611	68343.99479178473	68618.80641426415	68603.30172536729	68534.62600130962	68693.81799058037	68862.93169070774	69500.64158365727	69643.43181506604	69515.09894536086	70205.8678039056	71428.00859422953	71561.43971229065	71839.36595307126	72250.72814825592	72797.79943280487	73150.99650930428	73111.71659582858	73002.87705364969	70721.62213322784	67870.53192023799	67853.70711213916	67457.8746796415	66566.21651106798	65884.76127165597	65594.78412772667	65316.42110009722	65191.836207760185	65263.165907333	65011.838731370786	64777.00211915436	64363.23665997582	63801.96814151646	63101.20280038417	62035.334137693346	60521.072026923764	58643.67082500804	56529.81016212952	53844.20179646985	50391.00361926576	46059.27310969611	41127.882264353604	36437.76362066213	30355.427058204685	23258.871863363514	16426.02214428385	9749.448669958272	3060.7520055535747
VPA_SIM_1	22718.564787334442	24164.515165427085	25213.537424605896	26449.613597284733	28941.540641550317	30921.20935299891	33111.501643734046	35343.51039153011	36878.10318113271	38382.764228570035	39928.86742324998	41232.40845627214	42341.87910421365	43443.41983105338	44402.13601472344	45477.848109507206	46802.56360184167	48415.152171646936	49348.90074751592	50113.73986271124	50869.290846703996	51572.911528836456	52287.66853378619	53104.624372205406	53534.64397714866	54211.05041972505	54367.978776054806	54334.4668646126	54290.349360387045	54047.23577342764	53956.23498544611	53587.49565891982	53765.978543344514	54207.57723770504	54819.17944287952	55334.95798439876	55551.423218547476	55860.219051658096	55797.72648333522	55349.62595214565	55012.77184253869	54365.811393526295	54264.91312982228	54202.17720721035	54108.10750664977	54219.58549351499	54361.876077864064	56064.20698826502	56481.23003240551	56434.91738444456	56721.99958162846	57566.208562270534	57718.01561690427	57707.16191384678	57970.06252079927	57962.593446751525	57662.47720894679	57720.30673285685	57821.21817335106	58392.91458908217	58739.55644585082	58821.0751604393	59407.734797845405	60435.25391562312	60561.81158511902	60808.78566158299	61199.16404887857	61596.40795377263	61824.28743514202	61795.32304405014	61630.73549113842	60136.55047982504	58828.10405705928	59015.741948863775	58644.55535148974	58143.24877185175	57828.336139787236	57694.25108812038	57491.706249657276	57363.308603305704	57434.72804504772	57232.9962860808	57049.67417968556	56585.9224505438	56028.43022458516	55382.180686631014	54427.54746849319	53060.0918850161	51411.553802392475	49524.62399868838	47206.17391047607	44248.130382583535	40602.96544285053	36407.64943769793	32228.41739732364	26864.13367729776	20699.133753276692	14580.693289372208	8641.349545396619	2732.6076026037804
VPA_SIM_2	20393.618306147706	22266.839669781355	23970.946563307527	25573.822532143255	27310.37999079619	28953.164590878012	30316.38470209674	31874.932826632605	32377.748497402987	33086.028179922025	33993.67691289529	34451.09897717532	34989.18479509071	35053.38552574018	35215.65315688517	35544.3882005233	36198.20870396747	37058.00498574959	37780.290271997044	38141.22320641334	38542.315255442874	38993.31112053667	39415.907112380526	39590.896335189915	39750.16434949435	40434.042456336945	40550.40503053142	40561.45631142492	40761.19304322042	40571.859370724036	40631.847258986774	40605.404076598694	40730.392661402235	40882.82489942957	41274.40775082363	41604.54964221338	41751.63553632667	41961.63498787321	41939.38457913045	41607.93552447766	41365.28942763532	41335.39459520044	41515.05320779513	41583.38656342223	41619.43747109654	41650.573486749425	41676.228560971795	42263.78365676148	42541.34287832614	42534.059863875795	42689.65764595107	42969.211284285884	42949.71390424302	42857.062874924806	42889.55215913151	42778.40505239546	42691.84255420964	42801.92077193702	42723.634317113836	43317.792704694744	43765.66241894391	43981.29434732874	44498.42117499506	45306.263357935575	45494.22324059838	45764.34837418002	45986.06056721538	46221.525347152565	46318.890042964114	46344.17040511992	46262.729724761484	45789.68176422559	45335.76306667068	45546.53355873789	45466.946625500306	45307.419018411776	45242.53774567133	45138.00332664807	44966.75291031892	44807.78805587056	44828.684988909954	44650.807724533544	44510.60918107976	43976.56024721787	43507.68149337484	42932.43183590745	42100.06146291795	40999.18918609298	39864.779324387266	38385.115537269405	36567.81593780346	34257.06430890358	31235.146417050302	27951.374498521116	24671.65489077671	20519.25500992706	15851.89428399325	11157.163782959096	6577.089722136314	2069.3338801341724
VPA_SIM_3	23487.080867843782	24732.056210173487	25638.188762836526	26768.60465014687	29208.772124567575	31163.58220223179	33474.41792407505	35944.47002558395	37776.10893795731	39438.01852837048	41096.09870215354	42564.729450056075	43844.66046236741	45117.93237979697	46195.75179956024	47355.75702517762	48817.6116104086	50590.872499144854	51681.052981197055	52594.071450951546	53391.24702660879	54133.49647637722	54881.054644214986	55795.41394269779	56110.147933319415	56614.30332016686	56875.9728540214	56804.826852387276	56727.77508345637	56457.566327401204	56351.8673344038	55895.97113975153	56043.22860884844	56482.43069790041	57080.753851757465	57572.847520621144	57811.014202486156	58113.53232032341	58053.31844102563	57494.41043482185	56969.7544826759	56098.115305656036	55859.7056766622	55742.17146199007	55691.327445136805	55783.48480341456	55927.557645919565	57920.29760272485	58352.02974086995	58382.481357793986	58676.768024084566	59623.52611752773	59754.87952600149	59863.18349655153	60113.00897057596	59958.0652538261	59863.478070919744	59961.667225631674	60082.89053957083	60692.94601170227	60990.99282521206	61102.98898513749	61734.377681949205	62509.637473184994	62674.74836646926	63055.588217815704	63501.05743421513	63976.38764626523	64248.86641218648	64232.212723311815	64073.61807188763	62386.18209812255	60940.01306521341	61130.99956329174	60723.645649111335	60141.79358924892	59822.45288773179	59693.17279000526	59524.588204153246	59396.627199527815	59450.087816464096	59214.764162008076	58981.13092051772	58521.21458755752	57919.168032388996	57216.17887000495	56222.85371438675	54827.27466971997	53064.075184874804	51114.44166793516	48669.51900210413	45616.19228805162	41824.252279524175	37430.37798344979	33069.142292449666	27475.123221579015	21113.15072861225	14888.717555525205	8847.832896377984	2808.5385501023407
VPA_SIM_5	31971.73224126584	33664.3375246141	34981.15051633616	36531.91053779896	39822.93485786178	42659.42549830706	45712.66334125872	48859.897733619444	51210.455623854534	53305.34664268581	55429.87688868995	57336.44688518417	58916.54630884451	60594.843384636624	62030.447334160686	63487.98419844524	65243.14411451526	67395.71446238217	68692.37585495447	69691.72043484933	70747.75243720853	71686.98717360651	72500.60044862595	73602.53127891626	73983.64183338163	74573.88784371704	74715.90778510863	74673.75828453388	74666.98803436043	74447.35985093616	74325.98045898337	73794.54113861357	73880.34896121503	74396.4969214053	75086.34341433017	75704.42871943564	75922.39131144222	76235.28949669155	76089.44681495163	75533.8544661032	75120.4472616487	74167.1156556617	73848.94541443573	73685.0285938349	73568.91054311447	73668.8499096569	73898.81252624633	76460.14441316974	76978.81424136859	76977.7676835382	77303.51014379095	78504.37519259762	78588.09386023253	78463.52385419761	78749.15193894041	78633.80828868742	78362.3280182931	78402.3758431456	78593.96837878508	79583.06459543131	80226.45912261328	80354.31531830842	81350.81243918478	82989.80120100082	83088.42432847702	83391.83226433973	83857.64608961591	84399.94735617936	84680.36435349459	84587.80872568372	84230.91181129792	81928.7983825021	80006.47938416242	80219.4651927771	79611.47740947163	78821.81554883487	78291.05811780406	78080.0723640542	77789.3872536473	77578.52843305454	77681.07457458497	77368.58359473414	76994.52283699912	76397.29486229074	75557.95243053258	74698.18263712154	73336.97876780597	71551.99520806578	69225.95204994503	66675.83642723151	63495.57726529013	59442.96401677067	54086.79866294781	48258.558536547585	42655.18342476689	35229.83605077566	26855.124406404684	18887.78480951804	11160.949847058488	3499.0150477398074
