Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
CTR_1	35.93222605683724	35.928241159032	36.207873939119246	36.28381656412048	36.31210188201747	36.29599253160055	36.19509009619231	36.260252589621594	36.23351733241162	36.31747728148615	36.28367862763477	36.26310955167901	36.25850985647341	36.25637387412599	36.247817665693404	36.217308790172744	36.19609853115233	36.148619812732605	36.12128692593761	36.10454950533162	36.09346117549391	36.08065567576199	36.05825696663223	36.057560682060526	36.02948920162666	36.01097425492422	35.99350420339633	35.99209143951027	35.94469288216877	35.9471806722236	35.92869619997072	35.92196381175137	35.883076583674494	35.88804651223993	35.84279865969043	35.8519455990172	35.85422456664	35.85662394884534	35.844677079204146	35.836650445536236	35.79622371096772	35.81883472996887	35.78969080294847	35.80773927206815	35.786535397181254	35.78136588561442	35.77523589884527	35.73844441223601	35.719774738310576	35.72443075257223	35.70182250943233	35.67792690235207	35.65076070655711	35.60590988336872	35.375525205192844
CTR_2	35.89023421139515	35.89624900134166	36.18599367580003	36.26813860179386	36.29263099649331	36.27765353721304	36.18345952675103	36.25182458452528	36.218501994349154	36.305581324224704	36.272940810817616	36.25647570284128	36.24691043344366	36.24221552494687	36.23163402660135	36.20395652716803	36.17927601096791	36.13285642829328	36.10121336212029	36.08364616955634	36.0657097470145	36.05372280326044	36.00073914479056	36.0163041005314	36.007253229199364	35.97104384684408	35.86767593672563	35.90869859941928	35.74038576601215	35.85232277937109	35.793719024438445	35.789276090083845	35.66776118871486	35.69741901200523	35.70843368213467	35.63889340219303	35.717520252673786	35.644235461976656	35.615518068668585	35.62202298415138	35.694497726233166	35.75072312770404	35.73376373430294	35.75295315508197	35.7312740728694	35.72465669537297	35.71907492647087	35.67928285670389	35.661185156009154	35.66959824719781	35.64910077816431	35.62607097101238	35.59542016332183	35.54652957521928	35.30773477917763
CTR_3	35.86475326205896	35.878009843497146	36.16244380911649	36.248434469482746	36.26792033207362	36.25450852559773	36.160942005615446	36.22365748629371	36.188442792208356	36.280994863347736	36.25258366198212	36.236313901247115	36.2255206786033	36.221223247958555	36.21090539883981	36.18723895318091	36.160213073479454	36.11020923447219	36.07619179609696	36.0645998480641	36.05655473160673	36.0363035646822	36.01214846597095	36.014694040690046	35.974959506290524	35.92794324241864	35.79855808443516	35.893281368676284	35.612948114578174	35.67436393548611	35.598712863025824	35.64282986010349	35.53867853086477	35.55442375878542	35.59390940189347	35.537444158772175	35.56692272998436	35.50058759264538	35.48844927880258	35.47724258010264	35.54775862873072	35.680216963454484	35.69208528559606	35.70893909631427	35.692753025721885	35.68895205510877	35.68404810978519	35.64960843109585	35.631664738133864	35.63710857392297	35.61658813469472	35.600755691859234	35.56788158176743	35.52531063416105	35.280302462091804
CTR_4	35.817522669137475	35.85317620168231	36.1559386951357	36.245046141433896	36.26811992168291	36.253882110433686	36.14861944251579	36.21829537218663	36.18499682326224	36.27333979673665	36.245030513817824	36.2306017728274	36.2225263039343	36.21649046629264	36.206141789528125	36.17693259045757	36.15287460544458	36.100224867753994	36.07264399208864	36.053665281448815	36.03742402417863	36.019803240894745	35.997446069408056	35.99526078781756	35.96908663691883	35.93482653489754	35.862782470955366	35.887323990683356	35.838977696668195	35.87055206146569	35.855877837318815	35.83958805746646	35.761045368358594	35.74995418810907	35.736117764548204	35.71978716861645	35.749242186245624	35.703677501231724	35.63962498698397	35.6467734368716	35.68350872201684	35.7244931991509	35.69776290311622	35.70680219886546	35.68157637801294	35.67737522957698	35.68225547379907	35.64445701733855	35.61927499609284	35.6237389938227	35.605093188029414	35.59064001676103	35.56231876933292	35.502503782733	35.2532218896309
CTR_5	35.94389550895017	35.94983829509513	36.219723676617605	36.29907702453836	36.32209098235516	36.3057446317151	36.205266399478035	36.2702437272833	36.23809122909626	36.325981390846856	36.29323361070765	36.278348134943776	36.269192545448625	36.264560038336256	36.255153614423996	36.22958498184377	36.20635162244651	36.16153448977995	36.13182672758278	36.118965119070666	36.1117177464541	36.093924609550285	36.06971386218557	36.06696004298169	36.03725415609307	36.02103236592163	35.944410723794846	35.98190954577743	35.93473063810562	35.96927419276535	35.95303690512024	35.93681209732033	35.85749481815124	35.84979131718816	35.84118091891642	35.806482151536734	35.854134379469926	35.79794284364172	35.74297265723986	35.74972738534963	35.79420114616573	35.83408488465139	35.8061250242505	35.81567123956371	35.793874652092185	35.790459972253046	35.788416567302285	35.75391644321181	35.731646300286044	35.73475277464101	35.714552466230735	35.69826867434815	35.67234683825475	35.62540891342797	35.394496579153056
CTR_6	35.924266022888645	35.92945343583076	36.20538315379301	36.28255215952234	36.30312251150635	36.28389178909146	36.1886787129575	36.25366900525114	36.21825224421426	36.30864132148614	36.27573450746834	36.25955160968995	36.24874728159443	36.24256950306507	36.23241233003472	36.20835397885545	36.1840592819123	36.13774267418336	36.10571620928304	36.08859717709237	36.08185336203289	36.06051500314693	36.03207099097724	36.03182346207126	36.00391454531844	35.95381056926693	35.852341584760566	35.92724379258452	35.77002890967212	35.86185267865488	35.820307860055664	35.79801439128016	35.67781382852794	35.70269300494788	35.7142576562899	35.623172778914956	35.72423121495134	35.637737174990065	35.59056715094418	35.57963976457627	35.6776382385827	35.75342412277051	35.73296429760617	35.74254624001128	35.719899235649066	35.7199445333529	35.713111018293674	35.675846145485686	35.65588819243109	35.66025889824429	35.6296869945281	35.61983826049162	35.58697223272061	35.54529441916448	35.3164058622209
GEM_50_TAX_10_1	35.95829534498209	35.96690531224337	36.23488040160667	36.305139910020834	36.326532712322205	36.311403640887285	36.210530471373104	36.280774796645844	36.25344071286369	36.33881913933884	36.29784152032154	36.279654265793674	36.27404341000894	36.27056605772886	36.262835004802014	36.23366415502974	36.21179356235179	36.16901885245066	36.13766478330025	36.122763937565495	36.111426409969106	36.09876779892551	36.08090309700614	36.07719839172809	36.05181376512611	36.037263370318456	36.01755540875391	36.01043237589269	35.97150871276581	35.97748357864887	35.96757873562033	35.955611519647334	35.919642964554946	35.92819779269388	35.89237586096536	35.9000409456887	35.887274475202375	35.88227334697664	35.86779793778391	35.86254994742485	35.828824706339915	35.840347547951566	35.80377266184907	35.81744978306968	35.795716353147284	35.787565558003855	35.77780804176564	35.737653508448545	35.7196421663836	35.72917388107595	35.707424131027224	35.68175190848005	35.65325880494343	35.60661443894888	35.37768188677321
GEM_50_TAX_10_2	35.898900406182605	35.89453029910419	36.1763985972344	36.25411510273639	36.27828964320307	36.26433371424667	36.16372928166256	36.231668011934005	36.206658332212484	36.29135637035692	36.25478786691537	36.23594388060137	36.228017273147124	36.22424262326193	36.21428031285065	36.18385519693071	36.16130956925949	36.10972397175655	36.080299632885605	36.06475497255065	36.05143925000998	36.03658537100087	36.01496266547709	36.00945598961622	35.98506683220381	35.966137257792866	35.94514124555117	35.944339570647585	35.906291543637494	35.917639052790356	35.90303475535411	35.89071136875671	35.849803777750935	35.85312356741495	35.82257303082285	35.825186509969214	35.81947320253097	35.80783380372941	35.78453838531367	35.7824256293173	35.75696543745391	35.77129049179414	35.73339495659807	35.74331744440342	35.71884232694971	35.71372232571878	35.70822265024839	35.66796863599028	35.64854639597057	35.65276759247212	35.63056028279182	35.60867293430512	35.579869880798306	35.53088724878773	35.29069778536331
GEM_50_TAX_10_3	35.86922282098908	35.87315744437402	36.169984767212846	36.24727845932065	36.27296475027251	36.25921345912796	36.151050619359125	36.228981814605355	36.194971803789215	36.284769243054136	36.248214200698726	36.23108463657462	36.22345412271116	36.21931528885247	36.20981286973608	36.17957644432908	36.15745891680414	36.10662182730783	36.07608867575484	36.06124515265575	36.051572734184894	36.03529818120259	36.01316455462013	36.01152581195096	35.98405655070346	35.967215429190674	35.93950851351005	35.92611909054324	35.87399160583418	35.88873846644969	35.870864685002644	35.866226037372996	35.82362967953531	35.833571213844586	35.80887121824522	35.81257851630116	35.8016771320972	35.792109336740765	35.77389576742059	35.76684173895494	35.74285405068899	35.765603823391274	35.73069550508123	35.739271767206404	35.7130108794922	35.70933030991674	35.70772451856472	35.6678554664421	35.642845078797755	35.64840433474524	35.62952009151449	35.60680500501354	35.57748046048701	35.52912570714505	35.287515862579305
GEM_50_TAX_10_5	35.8842638785451	35.89370561757475	36.18281775406046	36.259818360619505	36.28607377919119	36.270747082029544	36.16754395776653	36.24150130653382	36.210415884373745	36.299264717142684	36.26149058179561	36.24237989218171	36.235076521876984	36.232681048564295	36.2236993559644	36.194706115342754	36.17231412628361	36.12252195024598	36.093490424489644	36.077482423447805	36.06657244643971	36.05641715825801	36.036215556702	36.034928588116514	36.00718558685354	35.99378076669994	35.97871156616584	35.97027012888431	35.92784763913032	35.935721464067655	35.922506966975675	35.9160776248564	35.876303167791676	35.886583920953996	35.85337234455837	35.86250650387868	35.85190217088352	35.8487113223661	35.833933456392984	35.829573765776075	35.79266135836638	35.806229940886524	35.77138767502892	35.783386910061296	35.76080109408501	35.75295782374798	35.74769989898728	35.7094940354486	35.69107798164407	35.69726161344156	35.675278939144704	35.65147994128374	35.6227841864253	35.57614932646462	35.34114307900389
GEM_50_TAX_10_6	35.900193920478806	35.90514905900006	36.1854990269584	36.262839896372405	36.288189957091205	36.275598352196724	36.17396685668413	36.24363236714657	36.213150746140066	36.301314276323694	36.26507955075004	36.2470072662106	36.24014525149722	36.23588309460876	36.22420408962044	36.19374604195792	36.17082620728537	36.12007277805658	36.09067920591693	36.072866336250726	36.06189556334534	36.04585465448454	36.0251326057178	36.02202077673495	35.99308861744265	35.97317392602875	35.95319829176868	35.94730641954962	35.902144488550874	35.91383151250612	35.900081835571015	35.88917810701065	35.84197738134073	35.851145781517914	35.82055810322594	35.825827920160194	35.816324835471505	35.80698415039885	35.78181069666242	35.77735482341993	35.74831420119051	35.765838512148704	35.7329666661105	35.74232445880895	35.71560422414696	35.71058130336761	35.708922166440225	35.66999943923108	35.64773976123155	35.652323479747004	35.63027816977325	35.607902974547656	35.57798301042396	35.524836091126545	35.28580507603204
SIM_1	35.92081772740685	35.92570804463538	36.19500072135218	36.2718374269878	36.2954760230167	36.28105743885126	36.18295836046258	36.25056265929861	36.22198451570879	36.30774774539513	36.266739825601036	36.249355513893775	36.24189913225332	36.23679034048283	36.225499822581384	36.19532374368633	36.17052134774885	36.11702002195963	36.08684790613392	36.06808801397722	36.05756552236335	36.045353954044394	36.024180958129705	36.02257887579506	35.99708581983761	35.98134889387053	35.96192154104445	35.94729699627102	35.904323870645186	35.91086166474447	35.89898635898584	35.88618697758514	35.84688700058381	35.858168756218845	35.82070808485685	35.83254462425521	35.814000235614145	35.81565458268216	35.79249453289497	35.788354467681415	35.74511454668682	35.75871510259789	35.72542096901851	35.73664062123865	35.70836823010711	35.69930389004978	35.6976264513344	35.66511035056904	35.63972391767278	35.645885607392756	35.625207761104576	35.5987824239011	35.56665596974079	35.512601816467175	35.26653718496659
SIM_2	35.93745612093095	35.94769324733154	36.220204432685996	36.29044640584606	36.31203814654966	36.29584328867392	36.20224989512079	36.2692631107285	36.24027008613339	36.32777080740024	36.28612741572499	36.270136079076906	36.262810756453916	36.257860828422984	36.24553027904195	36.216148404638446	36.19186928418844	36.14327025639273	36.110702612133494	36.090442721186356	36.074854294485306	36.057908175435315	36.036014407423664	36.03282773405989	36.001389916356494	35.98486736915979	35.94878685121155	35.94495126830721	35.88756991819863	35.91287296945834	35.88547452498834	35.87399462796968	35.823881187729825	35.832159630459174	35.80355008231188	35.79247265317345	35.793968148313525	35.772250303188365	35.74363541778989	35.738048525645866	35.728812868670225	35.747183839546416	35.7110670790718	35.72101728522632	35.69522614528631	35.689212787865266	35.67991744042014	35.63545991703481	35.61585918649408	35.62075964394336	35.59059886912591	35.56977187619913	35.53715424694011	35.48270416608821	35.25515257807712
SIM_3	35.952713364734336	35.95486891523543	36.22289397317323	36.2969203978888	36.317911057895316	36.298345950208464	36.197725739824165	36.266252619700566	36.23630466398665	36.3258081941384	36.283107144911085	36.26513590320022	36.260134636417945	36.256756695423576	36.24816563191193	36.22017305955639	36.19839225900179	36.15433955049694	36.12494123840014	36.11141839720178	36.101109038089994	36.08979141354767	36.07123129682755	36.07045601571328	36.04540199483236	36.03138141441293	36.015600871877794	36.00844981599275	35.97251750827812	35.98031301179688	35.96837888615356	35.95939520776825	35.92167679325702	35.92810577819768	35.89444917031096	35.90279420363526	35.892374590210174	35.88973129998246	35.87605835127761	35.869834621337475	35.83098537694902	35.84270428934456	35.80822569776856	35.82191135056423	35.79864585997721	35.79154416959534	35.78274667616289	35.74481612437182	35.72528463754486	35.7331536185783	35.71086731321955	35.686615896788226	35.66101686524908	35.61506464465519	35.376868059146524
